x,rho,E,F,T,Tr
0.005,0.01,18.7575,9.81207,6.05465,6.08072
0.015,0.01,18.7531,9.81053,6.0461,6.08037
0.025,0.01,18.7486,9.80916,6.0376,6.08
0.035,0.01,18.7442,9.8076,6.07938,6.07964
0.045,0.01,18.7396,9.80625,6.07099,6.07927
0.055,0.01,18.7352,9.80472,6.06277,6.07891
0.065,0.01,18.7306,9.80336,6.06194,6.07854
0.075,0.01,18.7262,9.80182,6.06103,6.07818
0.085,0.01,18.7216,9.80045,6.06005,6.07781
0.095,0.01,18.7172,9.79891,6.059,6.07745
0.105,0.01,18.7126,9.79755,6.05789,6.07708
0.115,0.01,18.7082,9.796,6.0567,6.07673
0.125,0.01,18.7036,9.79464,6.05545,6.07635
0.135,0.01,18.6992,9.79309,6.05413,6.076
0.145,0.01,18.6947,9.79172,6.05276,6.07563
0.155,0.01,18.6903,9.79016,6.05131,6.07527
0.165,0.01,18.6857,9.78879,6.04981,6.0749
0.175,0.01,18.6813,9.78725,6.04825,6.07454
0.185,0.01,18.6768,9.78588,6.04663,6.07417
0.195,0.01,18.6724,9.78434,6.04495,6.07381
0.205,0.01,18.6678,9.78297,6.04322,6.07344
0.215,0.01,18.6634,9.78142,6.04143,6.07309
0.225,0.01,18.6589,9.78006,6.03959,6.07271
0.235,0.01,18.6545,9.77851,6.0377,6.07236
0.245,0.01,18.65,9.77714,6.03576,6.07199
0.255,0.01,18.6456,9.77559,6.03376,6.07163
0.265,0.01,18.641,9.77423,6.03172,6.07126
0.275,0.01,18.6367,9.77268,6.02963,6.07091
0.285,0.01,18.6321,9.77131,6.02749,6.07054
0.295,0.01,18.6283,9.7692,6.02531,6.07023
0.305,0.01,18.6251,9.76655,6.02308,6.06996
0.315,0.01,18.6265,9.75924,6.02081,6.07007
0.325,0.01,18.6321,9.74766,6.06865,6.07054
0.335,0.01,18.6559,9.71794,6.06633,6.07247
0.345,0.01,18.6938,9.67411,6.06393,6.07555
0.355,0.01,18.7773,9.58482,6.06152,6.08232
0.365,0.01,18.8897,9.4666,6.059,6.0914
0.375,0.01,19.0772,9.27333,6.05699,6.10647
0.385,0.01,19.3027,9.04207,6.10603,6.12443
0.395,0.01,19.6075,8.73167,6.10572,6.14847
0.405,0.01,19.9433,8.39041,6.10542,6.17462
0.415,0.01,20.3278,8.00047,6.17429,6.20418
0.425,0.01,20.7201,7.60293,6.17413,6.23389
0.435,0.01,21.1201,7.19777,6.23365,6.26376
0.445,0.01,21.5042,6.80859,6.23356,6.29205
0.455,0.01,21.869,6.43888,6.29183,6.31857
0.465,0.01,22.2052,6.09778,6.29175,6.34271
0.475,0.01,22.5126,5.78566,6.3425,6.36455
0.485,0.01,22.79,5.50347,6.3424,6.38407
0.495,0.01,23.04,5.24887,6.3423,6.40151
0.505,0.01,23.2643,5.02007,6.40124,6.41703
0.515,0.01,23.4658,4.81406,6.4011,6.43088
0.525,0.01,23.6474,4.62806,6.40096,6.44328
0.535,0.01,23.8115,4.45957,6.40081,6.45443
0.545,0.01,23.9602,4.30655,6.45414,6.46448
0.555,0.01,24.0954,4.16702,6.45396,6.47359
0.565,0.01,24.2188,4.03935,6.44246,6.48186
0.575,0.01,24.3317,3.92222,6.44229,6.4894
0.585,0.01,24.4353,3.81443,6.44211,6.4963
0.595,0.01,24.5304,3.71516,6.49598,6.50261
0.605,0.01,24.6176,3.62374,6.49577,6.50838
0.615,0.01,24.6978,3.53949,6.49556,6.51367
0.625,0.01,24.7713,3.46181,6.49536,6.51852
0.635,0.01,24.8388,3.39028,6.49515,6.52295
0.645,0.01,24.9006,3.32445,6.49494,6.527
0.655,0.01,24.957,3.264,6.49474,6.5307
0.665,0.01,25.0085,3.20852,6.49453,6.53406
0.675,0.01,25.0552,3.15776,6.49433,6.53712
0.685,0.01,25.0976,3.11136,6.49412,6.53988
0.695,0.01,25.136,3.06906,6.49391,6.54238
0.705,0.01,25.1706,3.03048,6.49371,6.54463
0.715,0.01,25.2018,2.99539,6.54429,6.54665
0.725,0.01,25.2298,2.96345,6.54406,6.54847
