x,rho,E,F,T,Tr
0.001,0.01,21.1815,7.39266,6.24834,6.26831
0.003,0.01,21.1809,7.39232,6.23874,6.26827
0.005,0.01,21.1804,7.39197,6.23099,6.26823
0.007,0.01,21.1798,7.39163,6.22274,6.26819
0.009,0.01,21.1792,7.39128,6.26718,6.26814
0.011,0.01,21.1786,7.39093,6.26711,6.2681
0.013,0.01,21.178,7.39058,6.26561,6.26806
0.015,0.01,21.1775,7.39024,6.26555,6.26801
0.017,0.01,21.1769,7.38989,6.2655,6.26797
0.019,0.01,21.1763,7.38955,6.26398,6.26793
0.021,0.01,21.1757,7.3892,6.26391,6.26789
0.023,0.01,21.1751,7.38885,6.25948,6.26784
0.025,0.01,21.1746,7.38851,6.25941,6.2678
0.027,0.01,21.174,7.38816,6.25787,6.26776
0.029,0.01,21.1734,7.38782,6.2578,6.26771
0.031,0.01,21.1728,7.38747,6.25626,6.26767
0.033,0.01,21.1722,7.38713,6.25478,6.26763
0.035,0.01,21.1717,7.38678,6.25471,6.26758
0.037,0.01,21.1711,7.38644,6.25183,6.26754
0.039,0.01,21.1705,7.38609,6.25011,6.2675
0.041,0.01,21.1699,7.38575,6.24867,6.26746
0.043,0.01,21.1694,7.38541,6.24701,6.26741
0.045,0.01,21.1688,7.38506,6.24514,6.26737
0.047,0.01,21.1682,7.38472,6.24507,6.26733
0.049,0.01,21.1676,7.38438,6.24194,6.26729
0.051,0.01,21.167,7.38403,6.24076,6.26724
0.053,0.01,21.1665,7.38368,6.23955,6.2672
0.055,0.01,21.1659,7.38334,6.23712,6.26716
0.057,0.01,21.1653,7.38299,6.23582,6.26711
0.059,0.01,21.1647,7.38264,6.23194,6.26707
0.061,0.01,21.1642,7.38229,6.23056,6.26703
0.063,0.01,21.1636,7.38195,6.22917,6.26699
0.065,0.01,21.163,7.3816,6.22776,6.26694
0.067,0.01,21.1624,7.38125,6.22499,6.2669
0.069,0.01,21.1619,7.38091,6.22216,6.26686
0.071,0.01,21.1613,7.38056,6.22069,6.26682
0.073,0.01,21.1607,7.38022,6.21639,6.26677
0.075,0.01,21.1601,7.37988,6.21632,6.26673
0.077,0.01,21.1596,7.37953,6.21625,6.26669
0.079,0.01,21.159,7.37919,6.21619,6.26665
