x,rho,E,F,T,Tr
0.001,0.01,18.7493,9.82462,6.04346,6.08006
0.003,0.01,18.7484,9.82433,6.03528,6.07999
0.005,0.01,18.7475,9.82404,6.07728,6.07991
0.007,0.01,18.7466,9.82375,6.0692,6.07984
0.009,0.01,18.7457,9.82345,6.06375,6.07977
0.011,0.01,18.7448,9.82316,6.06313,6.07969
0.013,0.01,18.7439,9.82287,6.06243,6.07962
0.015,0.01,18.743,9.82258,6.06167,6.07955
0.017,0.01,18.7421,9.82229,6.06083,6.07947
0.019,0.01,18.7412,9.822,6.05993,6.0794
0.021,0.01,18.7403,9.82171,6.05896,6.07933
0.023,0.01,18.7394,9.82141,6.05792,6.07926
0.025,0.01,18.7385,9.82112,6.05683,6.07918
0.027,0.01,18.7376,9.82083,6.05566,6.07911
0.029,0.01,18.7367,9.82053,6.05444,6.07904
0.031,0.01,18.7358,9.82024,6.05316,6.07896
0.033,0.01,18.7349,9.81995,6.05182,6.07889
0.035,0.01,18.734,9.81966,6.05042,6.07882
0.037,0.01,18.7331,9.81936,6.04897,6.07875
0.039,0.01,18.7322,9.81907,6.04746,6.07867
0.041,0.01,18.7313,9.81878,6.04589,6.0786
0.043,0.01,18.7304,9.81849,6.04428,6.07853
0.045,0.01,18.7295,9.81819,6.04261,6.07846
0.047,0.01,18.7286,9.8179,6.04089,6.07838
0.049,0.01,18.7278,9.81761,6.03912,6.07831
0.051,0.01,18.7269,9.81732,6.0373,6.07824
0.053,0.01,18.726,9.81702,6.03544,6.07817
0.055,0.01,18.7251,9.81673,6.03352,6.07809
0.057,0.01,18.7242,9.81643,6.03157,6.07802
0.059,0.01,18.7233,9.81613,6.02956,6.07795
0.061,0.01,18.7224,9.81583,6.02752,6.07788
0.063,0.01,18.7215,9.81553,6.07557,6.07781
0.065,0.01,18.7207,9.81521,6.07344,6.07773
0.067,0.01,18.7198,9.81488,6.07127,6.07766
0.069,0.01,18.7189,9.81454,6.06904,6.0776
0.071,0.01,18.7181,9.81417,6.0668,6.07753
0.073,0.01,18.7173,9.81376,6.06452,6.07747
0.075,0.01,18.7166,9.8133,6.06278,6.07741
0.077,0.01,18.7159,9.81278,6.06264,6.07735
0.079,0.01,18.7154,9.81217,6.06249,6.0773
0.081,0.01,18.7149,9.81144,6.05565,6.07727
0.083,0.01,18.7146,9.81056,6.05508,6.07724
0.085,0.01,18.7145,9.80949,6.05449,6.07723
0.087,0.01,18.7146,9.80817,6.05388,6.07724
0.089,0.01,18.715,9.80655,6.05325,6.07728
0.091,0.01,18.7158,9.80457,6.0526,6.07734
0.093,0.01,18.717,9.80215,6.05193,6.07744
0.095,0.01,18.7188,9.79921,6.05125,6.07758
0.097,0.01,18.7212,9.79566,6.05054,6.07778
0.099,0.01,18.7242,9.79142,6.04981,6.07802
0.101,0.01,18.7281,9.78639,6.04907,6.07834
0.103,0.01,18.7328,9.78048,6.04831,6.07872
0.105,0.01,18.7385,9.7736,6.04752,6.07918
0.107,0.01,18.7452,9.76567,6.04672,6.07973
0.109,0.01,18.7531,9.75661,6.0459,6.08037
0.111,0.01,18.7622,9.74636,6.04505,6.0811
0.113,0.01,18.7725,9.73487,6.04419,6.08194
0.115,0.01,18.784,9.72213,6.04331,6.08287
0.117,0.01,18.7969,9.70811,6.04241,6.08391
0.119,0.01,18.811,9.69281,6.04148,6.08505
0.121,0.01,18.8263,9.67627,6.04054,6.08629
0.123,0.01,18.8429,9.65853,6.03958,6.08763
0.125,0.01,18.8606,9.63964,6.0386,6.08906
0.127,0.01,18.8794,9.61968,6.0883,6.09058
0.129,0.01,18.8992,9.59874,6.08671,6.09217
0.131,0.01,18.9198,9.57691,6.08662,6.09384
0.133,0.01,18.9413,9.55429,6.08512,6.09556
0.135,0.01,18.9634,9.53098,6.08371,6.09734
0.137,0.01,18.9861,9.50708,6.08361,6.09917
0.139,0.01,19.0093,9.48269,6.08229,6.10103
0.141,0.01,19.033,9.4579,6.08107,6.10293
0.143,0.01,19.0569,9.4328,6.07902,6.10484
0.145,0.01,19.0811,9.40745,6.07809,6.10678
0.147,0.01,19.1054,9.38192,6.07725,6.10873
0.149,0.01,19.13,9.35622,6.07545,6.11069
0.151,0.01,19.1546,9.33041,6.07427,6.11266
0.153,0.01,19.1793,9.30461,6.07297,6.11462
0.155,0.01,19.2039,9.27885,6.07167,6.11658
0.157,0.01,19.2284,9.25316,6.07038,6.11853
0.159,0.01,19.2529,9.22755,6.06907,6.12048
0.161,0.01,19.2772,9.20203,6.11972,6.12241
