x,rho,E,F,T,Tr
0.001,0.01,18.7204,9.85355,6.04346,6.07771
0.003,0.01,18.7195,9.85326,6.03528,6.07764
0.005,0.01,18.7186,9.85297,6.02715,6.07756
0.007,0.01,18.7177,9.85268,6.0692,6.07749
0.009,0.01,18.7168,9.85238,6.06375,6.07742
0.011,0.01,18.7159,9.85209,6.06313,6.07735
0.013,0.01,18.715,9.8518,6.06243,6.07727
0.015,0.01,18.7141,9.8515,6.06167,6.0772
0.017,0.01,18.7132,9.85121,6.06083,6.07713
0.019,0.01,18.7123,9.85092,6.05993,6.07705
0.021,0.01,18.7114,9.85063,6.05896,6.07698
0.023,0.01,18.7104,9.85033,6.05792,6.07691
0.025,0.01,18.7095,9.85004,6.05683,6.07683
0.027,0.01,18.7086,9.84975,6.05566,6.07676
0.029,0.01,18.7077,9.84946,6.05444,6.07669
0.031,0.01,18.7068,9.84917,6.05316,6.07661
0.033,0.01,18.7059,9.84887,6.05182,6.07654
0.035,0.01,18.705,9.84858,6.05042,6.07647
0.037,0.01,18.7041,9.84829,6.04897,6.07639
0.039,0.01,18.7032,9.848,6.04746,6.07632
0.041,0.01,18.7023,9.8477,6.04589,6.07625
0.043,0.01,18.7014,9.84741,6.04428,6.07618
0.045,0.01,18.7006,9.84712,6.04261,6.0761
0.047,0.01,18.6997,9.84682,6.04089,6.07603
0.049,0.01,18.6988,9.84653,6.03912,6.07596
0.051,0.01,18.6979,9.84624,6.0373,6.07588
0.053,0.01,18.697,9.84595,6.03544,6.07581
0.055,0.01,18.6961,9.84565,6.03352,6.07574
0.057,0.01,18.6952,9.84536,6.03157,6.07566
0.059,0.01,18.6943,9.84507,6.02956,6.07559
0.061,0.01,18.6934,9.84478,6.02752,6.07552
0.063,0.01,18.6925,9.84449,6.02543,6.07545
0.065,0.01,18.6916,9.84419,6.07344,6.07537
0.067,0.01,18.6907,9.8439,6.07127,6.0753
0.069,0.01,18.6898,9.84361,6.06904,6.07523
0.071,0.01,18.6889,9.84332,6.0668,6.07515
0.073,0.01,18.688,9.84302,6.06452,6.07508
0.075,0.01,18.6871,9.84273,6.06278,6.07501
0.077,0.01,18.6862,9.84244,6.06264,6.07493
0.079,0.01,18.6853,9.84214,6.06249,6.07486
0.081,0.01,18.6844,9.84185,6.05565,6.07479
0.083,0.01,18.6835,9.84156,6.05508,6.07471
0.085,0.01,18.6826,9.84126,6.05449,6.07464
0.087,0.01,18.6817,9.84097,6.05388,6.07457
0.089,0.01,18.6808,9.84068,6.05325,6.07449
0.091,0.01,18.6799,9.84038,6.0526,6.07442
0.093,0.01,18.679,9.84009,6.05193,6.07435
0.095,0.01,18.6781,9.8398,6.05125,6.07427
0.097,0.01,18.6772,9.83951,6.05054,6.0742
0.099,0.01,18.6763,9.83922,6.04981,6.07413
0.101,0.01,18.6754,9.83892,6.04907,6.07405
0.103,0.01,18.6745,9.83863,6.04831,6.07398
0.105,0.01,18.6736,9.83834,6.04752,6.07391
0.107,0.01,18.6727,9.83804,6.04672,6.07384
0.109,0.01,18.6718,9.83775,6.0459,6.07376
0.111,0.01,18.6709,9.83746,6.04505,6.07369
0.113,0.01,18.67,9.83716,6.04419,6.07362
0.115,0.01,18.6691,9.83687,6.04331,6.07354
0.117,0.01,18.6682,9.83657,6.04241,6.07347
0.119,0.01,18.6673,9.83628,6.04148,6.0734
0.121,0.01,18.6664,9.83598,6.04054,6.07333
0.123,0.01,18.6655,9.83568,6.03958,6.07325
0.125,0.01,18.6646,9.83539,6.0386,6.07318
0.127,0.01,18.6637,9.83509,6.0376,6.07311
0.129,0.01,18.6628,9.8348,6.03658,6.07303
0.131,0.01,18.6619,9.83451,6.03554,6.07296
0.133,0.01,18.661,9.83421,6.03448,6.07289
0.135,0.01,18.6601,9.83392,6.0334,6.07282
0.137,0.01,18.6592,9.83362,6.0323,6.07274
0.139,0.01,18.6583,9.83333,6.03118,6.07267
0.141,0.01,18.6574,9.83303,6.03005,6.0726
0.143,0.01,18.6566,9.83273,6.02889,6.07253
0.145,0.01,18.6557,9.83244,6.02771,6.07245
0.147,0.01,18.6548,9.83214,6.02652,6.07238
0.149,0.01,18.6539,9.83185,6.0253,6.07231
0.151,0.01,18.653,9.83155,6.02407,6.07223
0.153,0.01,18.6521,9.83126,6.02282,6.07216
0.155,0.01,18.6512,9.83096,6.02154,6.07209
