x,rho,E,F,T,Tr
0.001,0.01,21.138,7.43612,6.24834,6.2651
0.003,0.01,21.1375,7.43577,6.23874,6.26505
0.005,0.01,21.1369,7.43542,6.23099,6.26501
0.007,0.01,21.1363,7.43507,6.22274,6.26497
0.009,0.01,21.1357,7.43472,6.21703,6.26492
0.011,0.01,21.1352,7.43436,6.21696,6.26488
0.013,0.01,21.1346,7.43401,6.21546,6.26484
0.015,0.01,21.134,7.43366,6.2154,6.2648
0.017,0.01,21.1334,7.43331,6.21534,6.26475
0.019,0.01,21.1329,7.43296,6.26398,6.26471
0.021,0.01,21.1323,7.43262,6.26391,6.26467
0.023,0.01,21.1317,7.43227,6.25948,6.26463
0.025,0.01,21.1311,7.43192,6.25941,6.26458
0.027,0.01,21.1305,7.43157,6.25787,6.26454
0.029,0.01,21.13,7.43123,6.2578,6.2645
0.031,0.01,21.1294,7.43088,6.25626,6.26445
0.033,0.01,21.1288,7.43053,6.25478,6.26441
0.035,0.01,21.1282,7.43019,6.25471,6.26437
0.037,0.01,21.1276,7.42984,6.25183,6.26432
0.039,0.01,21.1271,7.42949,6.25011,6.26428
0.041,0.01,21.1265,7.42914,6.24867,6.26424
0.043,0.01,21.1259,7.42879,6.24701,6.26419
0.045,0.01,21.1253,7.42844,6.24514,6.26415
0.047,0.01,21.1247,7.42809,6.24507,6.26411
0.049,0.01,21.1242,7.42774,6.24194,6.26407
0.051,0.01,21.1236,7.4274,6.24076,6.26402
0.053,0.01,21.123,7.42705,6.23955,6.26398
0.055,0.01,21.1224,7.4267,6.23712,6.26394
0.057,0.01,21.1218,7.42635,6.23582,6.26389
0.059,0.01,21.1213,7.426,6.23194,6.26385
0.061,0.01,21.1207,7.42565,6.23056,6.26381
0.063,0.01,21.1201,7.4253,6.22917,6.26377
0.065,0.01,21.1195,7.42495,6.22776,6.26372
0.067,0.01,21.1189,7.4246,6.22499,6.26368
0.069,0.01,21.1184,7.42426,6.22216,6.26364
0.071,0.01,21.1178,7.42391,6.22069,6.26359
0.073,0.01,21.1172,7.42356,6.21639,6.26355
0.075,0.01,21.1166,7.42321,6.21632,6.26351
0.077,0.01,21.1161,7.42287,6.21625,6.26347
