x,rho,E,F,T,Tr
0.001,0.01,20.9427,7.63147,6.24834,6.25057
0.003,0.01,20.9515,7.62167,6.23874,6.25123
0.005,0.01,20.9596,7.61262,6.23099,6.25183
0.007,0.01,20.967,7.60432,6.22274,6.25238
0.009,0.01,20.9736,7.59677,6.21703,6.25287
0.011,0.01,20.9794,7.58995,6.21696,6.25331
0.013,0.01,20.9846,7.58383,6.21546,6.2537
0.015,0.01,20.9891,7.57837,6.2154,6.25403
0.017,0.01,20.993,7.57354,6.21534,6.25432
0.019,0.01,20.9963,7.5693,6.21383,6.25457
0.021,0.01,20.9991,7.56558,6.21376,6.25477
0.023,0.01,21.0013,7.56235,6.20933,6.25494
0.025,0.01,21.0032,7.55954,6.20926,6.25508
0.027,0.01,21.0047,7.55711,6.20771,6.25519
0.029,0.01,21.0058,7.55502,6.20765,6.25527
0.031,0.01,21.0067,7.5532,6.20609,6.25534
0.033,0.01,21.0073,7.55162,6.20453,6.25538
0.035,0.01,21.0077,7.55024,6.25471,6.25542
0.037,0.01,21.008,7.54903,6.25183,6.25543
0.039,0.01,21.0081,7.54796,6.25011,6.25544
0.041,0.01,21.0081,7.547,6.24867,6.25544
0.043,0.01,21.008,7.54614,6.24701,6.25543
0.045,0.01,21.0078,7.54535,6.24514,6.25542
0.047,0.01,21.0075,7.54462,6.24507,6.2554
0.049,0.01,21.0073,7.54393,6.24194,6.25538
0.051,0.01,21.0069,7.54327,6.24076,6.25536
0.053,0.01,21.0066,7.54264,6.23955,6.25533
0.055,0.01,21.0062,7.54204,6.23712,6.2553
0.057,0.01,21.0058,7.54146,6.23582,6.25528
0.059,0.01,21.0054,7.5409,6.23194,6.25524
0.061,0.01,21.005,7.54036,6.23056,6.25521
0.063,0.01,21.0045,7.53983,6.22917,6.25518
0.065,0.01,21.0041,7.53931,6.22776,6.25515
0.067,0.01,21.0036,7.5388,6.22499,6.25511
0.069,0.01,21.0031,7.5383,6.22216,6.25507
0.071,0.01,21.0027,7.53781,6.22069,6.25504
0.073,0.01,21.0022,7.53733,6.21639,6.255
0.075,0.01,21.0017,7.53685,6.21632,6.25496
0.077,0.01,21.0011,7.53638,6.21625,6.25493
0.079,0.01,21.0006,7.53592,6.21619,6.25489
0.081,0.01,21.0001,7.53547,6.2074,6.25485
0.083,0.01,20.9996,7.53503,6.20733,6.25481
0.085,0.01,20.999,7.53459,6.20726,6.25477
0.087,0.01,20.9985,7.53416,6.2057,6.25473
0.089,0.01,20.9979,7.53374,6.20564,6.25469
0.091,0.01,20.9973,7.53332,6.20557,6.25464
0.093,0.01,20.9968,7.53291,6.204,6.2546
0.095,0.01,20.9962,7.53251,6.20393,6.25456
0.097,0.01,20.9956,7.53211,6.20386,6.25451
0.099,0.01,20.995,7.53172,6.2038,6.25447
0.101,0.01,20.9944,7.53134,6.25239,6.25442
0.103,0.01,20.9938,7.53096,6.25231,6.25438
0.105,0.01,20.9931,7.53059,6.24942,6.25433
0.107,0.01,20.9925,7.53022,6.24935,6.25428
0.109,0.01,20.9919,7.52985,6.24927,6.25423
0.111,0.01,20.9912,7.5295,6.24759,6.25419
0.113,0.01,20.9906,7.52914,6.24752,6.25414
0.115,0.01,20.9899,7.52879,6.2461,6.25409
0.117,0.01,20.9892,7.52845,6.24603,6.25404
0.119,0.01,20.9886,7.52811,6.24439,6.25399
0.121,0.01,20.9879,7.52777,6.24432,6.25394
0.123,0.01,20.9872,7.52745,6.24247,6.25389
0.125,0.01,20.9865,7.52712,6.2424,6.25384
0.127,0.01,20.9858,7.5268,6.2393,6.25379
0.129,0.01,20.9851,7.52648,6.23923,6.25373
0.131,0.01,20.9844,7.52617,6.23916,6.25368
0.133,0.01,20.9837,7.52586,6.23798,6.25363
0.135,0.01,20.983,7.52555,6.23678,6.25358
0.137,0.01,20.9823,7.52525,6.23671,6.25352
0.139,0.01,20.9816,7.52494,6.23664,6.25347
