x,rho,E,F,T,Tr
0.001,0.01,18.6381,9.93577,6.04346,6.07103
0.003,0.01,18.6372,9.93547,6.03528,6.07095
0.005,0.01,18.6363,9.93518,6.02715,6.07088
0.007,0.01,18.6354,9.93488,6.0692,6.07081
0.009,0.01,18.6345,9.93458,6.06375,6.07073
0.011,0.01,18.6336,9.93428,6.06313,6.07066
0.013,0.01,18.6327,9.93398,6.06243,6.07058
0.015,0.01,18.6318,9.93368,6.06167,6.07051
0.017,0.01,18.6309,9.93338,6.06083,6.07044
0.019,0.01,18.63,9.93308,6.05993,6.07036
0.021,0.01,18.6291,9.93279,6.05896,6.07029
0.023,0.01,18.6282,9.93249,6.05792,6.07021
0.025,0.01,18.6273,9.93219,6.05683,6.07014
0.027,0.01,18.6264,9.93189,6.05566,6.07007
0.029,0.01,18.6255,9.9316,6.05444,6.06999
0.031,0.01,18.6246,9.93129,6.05316,6.06992
0.033,0.01,18.6237,9.931,6.05182,6.06985
0.035,0.01,18.6227,9.9307,6.05042,6.06977
0.037,0.01,18.6218,9.9304,6.04897,6.0697
0.039,0.01,18.6209,9.9301,6.04746,6.06963
0.041,0.01,18.62,9.92981,6.04589,6.06955
0.043,0.01,18.6191,9.92951,6.04428,6.06948
0.045,0.01,18.6182,9.92921,6.04261,6.0694
0.047,0.01,18.6173,9.92891,6.04089,6.06933
0.049,0.01,18.6164,9.92861,6.03912,6.06926
0.051,0.01,18.6155,9.92831,6.0373,6.06918
0.053,0.01,18.6146,9.92802,6.03544,6.06911
0.055,0.01,18.6137,9.92772,6.03352,6.06904
0.057,0.01,18.6128,9.92742,6.03157,6.06896
0.059,0.01,18.6119,9.92712,6.02956,6.06889
0.061,0.01,18.611,9.92683,6.02752,6.06882
0.063,0.01,18.6101,9.92652,6.02543,6.06874
0.065,0.01,18.6092,9.92623,6.0233,6.06867
0.067,0.01,18.6083,9.92593,6.02113,6.0686
0.069,0.01,18.6074,9.92563,6.01891,6.06852
0.071,0.01,18.6065,9.92533,6.0668,6.06845
