x,rho,E,F,T,Tr
0.001,0.01,21.1204,7.45379,6.24834,6.26379
0.003,0.01,21.1198,7.45344,6.23874,6.26374
0.005,0.01,21.1192,7.45309,6.23099,6.2637
0.007,0.01,21.1186,7.45274,6.22274,6.26366
0.009,0.01,21.1181,7.45239,6.21703,6.26361
0.011,0.01,21.1175,7.45204,6.21696,6.26357
0.013,0.01,21.1169,7.45169,6.21546,6.26353
0.015,0.01,21.1163,7.45134,6.2154,6.26349
0.017,0.01,21.1157,7.45099,6.21534,6.26344
0.019,0.01,21.1152,7.45064,6.21383,6.2634
0.021,0.01,21.1146,7.4503,6.21376,6.26336
0.023,0.01,21.114,7.44995,6.25948,6.26331
0.025,0.01,21.1134,7.44959,6.25941,6.26327
0.027,0.01,21.1129,7.44924,6.25787,6.26323
0.029,0.01,21.1123,7.44887,6.2578,6.26319
0.031,0.01,21.1117,7.44851,6.25626,6.26314
0.033,0.01,21.1111,7.44816,6.25478,6.2631
0.035,0.01,21.1106,7.4478,6.25471,6.26306
0.037,0.01,21.11,7.44745,6.25183,6.26301
0.039,0.01,21.1094,7.4471,6.25011,6.26297
0.041,0.01,21.1088,7.44675,6.24867,6.26293
0.043,0.01,21.1082,7.44641,6.24701,6.26288
0.045,0.01,21.1076,7.44606,6.24514,6.26284
0.047,0.01,21.1071,7.44571,6.24507,6.2628
0.049,0.01,21.1065,7.44536,6.24194,6.26276
0.051,0.01,21.1059,7.44501,6.24076,6.26271
0.053,0.01,21.1053,7.44466,6.23955,6.26267
0.055,0.01,21.1047,7.44431,6.23712,6.26263
0.057,0.01,21.1042,7.44396,6.23582,6.26258
0.059,0.01,21.1036,7.44361,6.23194,6.26254
0.061,0.01,21.103,7.44326,6.23056,6.2625
0.063,0.01,21.1024,7.44291,6.22917,6.26245
0.065,0.01,21.1018,7.44256,6.22776,6.26241
0.067,0.01,21.1013,7.4422,6.22499,6.26237
0.069,0.01,21.1007,7.44185,6.22216,6.26233
0.071,0.01,21.1001,7.44149,6.22069,6.26228
0.073,0.01,21.0996,7.44114,6.21639,6.26224
0.075,0.01,21.099,7.44078,6.21632,6.2622
0.077,0.01,21.0984,7.44043,6.21625,6.26216
0.079,0.01,21.0978,7.44008,6.21619,6.26211
0.081,0.01,21.0973,7.43973,6.25755,6.26207
0.083,0.01,21.0967,7.43938,6.25748,6.26203
0.085,0.01,21.0961,7.43903,6.25741,6.26198
0.087,0.01,21.0955,7.43868,6.25585,6.26194
0.089,0.01,21.0949,7.43833,6.25578,6.2619
0.091,0.01,21.0943,7.43797,6.25571,6.26185
0.093,0.01,21.0938,7.43762,6.25416,6.26181
0.095,0.01,21.0932,7.43727,6.25409,6.26177
0.097,0.01,21.0926,7.43692,6.25402,6.26173
0.099,0.01,21.092,7.43658,6.25395,6.26168
0.101,0.01,21.0914,7.43623,6.25239,6.26164
0.103,0.01,21.0908,7.43588,6.25231,6.26159
0.105,0.01,21.0903,7.43553,6.24942,6.26155
0.107,0.01,21.0897,7.43518,6.24935,6.26151
0.109,0.01,21.0891,7.43483,6.24927,6.26147
0.111,0.01,21.0885,7.43448,6.24759,6.26142
0.113,0.01,21.0879,7.43412,6.24752,6.26138
0.115,0.01,21.0874,7.43377,6.2461,6.26134
0.117,0.01,21.0868,7.43342,6.24603,6.26129
0.119,0.01,21.0862,7.43307,6.24439,6.26125
0.121,0.01,21.0856,7.43272,6.24432,6.26121
0.123,0.01,21.085,7.43236,6.24247,6.26116
0.125,0.01,21.0845,7.43201,6.2424,6.26112
0.127,0.01,21.0839,7.43166,6.2393,6.26108
0.129,0.01,21.0833,7.43131,6.23923,6.26104
0.131,0.01,21.0827,7.43097,6.23916,6.26099
0.133,0.01,21.0821,7.43062,6.23798,6.26095
0.135,0.01,21.0816,7.43026,6.23678,6.26091
0.137,0.01,21.081,7.42991,6.23671,6.26086
0.139,0.01,21.0804,7.42956,6.23664,6.26082
0.141,0.01,21.0798,7.42921,6.23421,6.26078
0.143,0.01,21.0793,7.42886,6.23292,6.26073
0.145,0.01,21.0787,7.42851,6.22904,6.26069
0.147,0.01,21.0781,7.42816,6.22897,6.26065
0.149,0.01,21.0775,7.4278,6.22759,6.26061
0.151,0.01,21.0769,7.42745,6.22752,6.26056
0.153,0.01,21.0764,7.4271,6.22612,6.26052
0.155,0.01,21.0758,7.42676,6.22471,6.26048
0.157,0.01,21.0752,7.42641,6.22464,6.26043
0.159,0.01,21.0746,7.42605,6.22187,6.26039
0.161,0.01,21.0741,7.4257,6.2218,6.26035
0.163,0.01,21.0735,7.42535,6.21896,6.26031
0.165,0.01,21.0729,7.425,6.21749,6.26026
0.167,0.01,21.0723,7.42465,6.21742,6.26022
0.169,0.01,21.0718,7.42429,6.21454,6.26018
0.171,0.01,21.0712,7.42394,6.21304,6.26014
0.173,0.01,21.0706,7.4236,6.21298,6.26009
0.175,0.01,21.07,7.42325,6.21291,6.26005
0.177,0.01,21.0695,7.4229,6.2114,6.26001
0.179,0.01,21.0689,7.42255,6.21133,6.25996
0.181,0.01,21.0683,7.4222,6.21126,6.25992
0.183,0.01,21.0677,7.42185,6.21119,6.25988
0.185,0.01,21.0671,7.4215,6.21112,6.25983
0.187,0.01,21.0666,7.42115,6.21106,6.25979
0.189,0.01,21.066,7.4208,6.21099,6.25975
0.191,0.01,21.0654,7.42045,6.24928,6.25971
0.193,0.01,21.0648,7.4201,6.2492,6.25966
0.195,0.01,21.0643,7.41974,6.24918,6.25962
0.197,0.01,21.0637,7.41939,6.24639,6.25958
0.199,0.01,21.0631,7.41904,6.24632,6.25953
0.201,0.01,21.0625,7.41868,6.24624,6.25949
0.203,0.01,21.0619,7.41834,6.24617,6.25945
0.205,0.01,21.0614,7.41798,6.24471,6.25941
0.207,0.01,21.0608,7.41763,6.24463,6.25936
0.209,0.01,21.0602,7.41728,6.24456,6.25932
0.211,0.01,21.0596,7.41692,6.24263,6.25928
0.213,0.01,21.0591,7.41657,6.24256,6.25923
0.215,0.01,21.0585,7.41622,6.24248,6.25919
0.217,0.01,21.0579,7.41587,6.24089,6.25915
0.219,0.01,21.0573,7.41552,6.24082,6.2591
0.221,0.01,21.0567,7.41516,6.24075,6.25906
0.223,0.01,21.0562,7.41481,6.23799,6.25902
0.225,0.01,21.0556,7.41445,6.23792,6.25898
0.227,0.01,21.055,7.4141,6.23582,6.25893
0.229,0.01,21.0544,7.41375,6.23575,6.25889
0.231,0.01,21.0539,7.4134,6.23568,6.25885
0.233,0.01,21.0533,7.41305,6.23453,6.2588
