x,rho,E,F,T,Tr
0.005,0.01,25.2593,3.31383,6.50807,6.55038
0.015,0.01,25.2576,3.31331,6.50794,6.55028
0.025,0.01,25.256,3.31281,6.50782,6.55017
0.035,0.01,25.2543,3.31233,6.50769,6.55006
0.045,0.01,25.2526,3.31186,6.5295,6.54995
0.055,0.01,25.2509,3.3114,6.52936,6.54984
0.065,0.01,25.2492,3.31096,6.52921,6.54973
0.075,0.01,25.2475,3.31052,6.52906,6.54962
0.085,0.01,25.2457,3.31008,6.5289,6.5495
0.095,0.01,25.244,3.30965,6.52874,6.54939
0.105,0.01,25.2423,3.30923,6.52856,6.54928
0.115,0.01,25.2405,3.3088,6.50636,6.54917
0.125,0.01,25.2388,3.30839,6.50615,6.54905
0.135,0.01,25.237,3.30798,6.50592,6.54894
0.145,0.01,25.2353,3.30757,6.50569,6.54883
0.155,0.01,25.2335,3.30717,6.50546,6.54871
0.165,0.01,25.2318,3.30677,6.50523,6.5486
0.175,0.01,25.23,3.30637,6.505,6.54848
0.185,0.01,25.2282,3.30599,6.50477,6.54837
0.195,0.01,25.2265,3.3056,6.50453,6.54825
0.205,0.01,25.2247,3.30522,6.5043,6.54814
0.215,0.01,25.2229,3.30485,6.50407,6.54802
0.225,0.01,25.2211,3.30448,6.50384,6.54791
0.235,0.01,25.2193,3.30411,6.52557,6.54779
0.245,0.01,25.2175,3.30374,6.52532,6.54767
0.255,0.01,25.2157,3.30338,6.52507,6.54756
0.265,0.01,25.2139,3.30302,6.52482,6.54744
0.275,0.01,25.2121,3.30266,6.52457,6.54732
0.285,0.01,25.2103,3.30231,6.52432,6.54721
0.295,0.01,25.2085,3.30195,6.53168,6.54709
0.305,0.01,25.2067,3.3016,6.53142,6.54697
0.315,0.01,25.2049,3.30124,6.53117,6.54685
0.325,0.01,25.203,3.30089,6.53091,6.54673
0.335,0.01,25.2012,3.30053,6.53065,6.54662
0.345,0.01,25.1994,3.30018,6.5304,6.5465
0.355,0.01,25.1976,3.29984,6.53014,6.54638
0.365,0.01,25.1958,3.29949,6.52988,6.54626
0.375,0.01,25.1939,3.29915,6.52963,6.54614
0.385,0.01,25.1921,3.29881,6.52937,6.54602
0.395,0.01,25.1903,3.29846,6.52912,6.54591
0.405,0.01,25.1885,3.29812,6.52886,6.54579
0.415,0.0347819,25.184,3.29778,6.53749,6.54549
0.425,0.158691,25.1634,3.29744,6.54395,6.54416
0.435,0.53042,25.0894,3.2971,6.53876,6.53934
0.445,1.27388,24.8956,3.29674,6.52633,6.52667
0.455,2.38906,24.5029,3.29637,6.50062,6.50079
0.465,3.65294,23.8586,3.29594,6.45753,6.45762
0.475,4.76812,22.9677,3.29544,6.39644,6.39648
0.485,5.51158,21.8917,3.29485,6.32007,6.32021
0.495,5.88331,20.7142,3.29416,6.23334,6.23345
0.505,6.00722,19.5032,3.29336,6.14014,6.14028
0.515,6.032,18.2962,3.29246,6.04283,6.04299
0.525,6.00722,17.109,3.29146,5.94239,5.94248
0.535,5.88331,15.9567,3.29036,5.83969,5.83979
0.545,5.51158,14.8718,3.28917,5.73778,5.7379
0.555,4.76812,13.9098,3.2879,5.64264,5.64277
0.565,3.65294,13.134,3.28657,5.56224,5.56239
0.575,2.38906,12.5846,3.28519,5.50312,5.50327
0.585,1.27388,12.2546,3.28379,5.46653,5.46684
0.595,0.53042,12.0932,3.28237,5.44779,5.44875
0.605,0.158691,12.032,3.28094,5.44006,5.44184
0.615,0.0347819,12.015,3.27951,5.43365,5.43992
0.625,0.01,12.0113,3.27808,5.40363,5.4395
0.635,0.01,12.0099,3.27665,5.40351,5.43934
0.645,0.01,12.0084,3.27522,5.40338,5.43917
0.655,0.01,12.0069,3.27379,5.40326,5.43901
0.665,0.01,12.0055,3.27236,5.40313,5.43884
0.675,0.01,12.004,3.27092,5.40301,5.43867
0.685,0.01,12.0025,3.26948,5.40289,5.43851
0.695,0.01,12.0011,3.26805,5.40276,5.43834
0.705,0.01,11.9996,3.26661,5.40264,5.43818
0.715,0.01,11.9982,3.26518,5.40252,5.43801
0.725,0.01,11.9967,3.26375,5.40239,5.43785
0.735,0.01,11.9952,3.2623,5.40227,5.43768
0.745,0.01,11.9938,3.26086,5.39351,5.43751
0.755,0.01,11.9923,3.25941,5.39338,5.43735
0.765,0.01,11.9908,3.25796,5.39325,5.43718
0.775,0.01,11.9894,3.25651,5.39312,5.43701
0.785,0.01,11.9879,3.25507,5.39299,5.43685
0.795,0.01,11.9864,3.25361,5.39286,5.43668
0.805,0.01,11.9849,3.25215,5.39272,5.43651
0.815,0.01,11.9835,3.25069,5.39259,5.43635
0.825,0.01,11.982,3.24923,5.39246,5.43618
0.835,0.01,11.9805,3.24777,5.39233,5.43601
0.845,0.01,11.979,3.24631,5.3922,5.43584
0.855,0.01,11.9776,3.24484,5.39207,5.43568
0.865,0.01,11.9761,3.24336,5.39194,5.43551
