x,rho,E,F,T,Tr
0.001,0.01,18.6534,9.92047,6.04346,6.07227
0.003,0.01,18.6525,9.92017,6.03528,6.0722
0.005,0.01,18.6516,9.91988,6.02715,6.07212
0.007,0.01,18.6507,9.91958,6.0692,6.07205
0.009,0.01,18.6498,9.91929,6.06375,6.07198
0.011,0.01,18.6489,9.91899,6.06313,6.0719
0.013,0.01,18.648,9.91869,6.06243,6.07183
0.015,0.01,18.6471,9.9184,6.06167,6.07176
0.017,0.01,18.6462,9.9181,6.06083,6.07168
0.019,0.01,18.6453,9.9178,6.05993,6.07161
0.021,0.01,18.6444,9.9175,6.05896,6.07153
0.023,0.01,18.6435,9.91721,6.05792,6.07146
0.025,0.01,18.6426,9.91691,6.05683,6.07139
0.027,0.01,18.6417,9.91661,6.05566,6.07131
0.029,0.01,18.6408,9.91632,6.05444,6.07124
0.031,0.01,18.6399,9.91602,6.05316,6.07117
0.033,0.01,18.639,9.91573,6.05182,6.07109
0.035,0.01,18.638,9.91543,6.05042,6.07102
0.037,0.01,18.6371,9.91514,6.04897,6.07095
0.039,0.01,18.6362,9.91484,6.04746,6.07087
0.041,0.01,18.6353,9.91454,6.04589,6.0708
0.043,0.01,18.6344,9.91425,6.04428,6.07072
0.045,0.01,18.6335,9.91395,6.04261,6.07065
0.047,0.01,18.6326,9.91365,6.04089,6.07058
0.049,0.01,18.6317,9.91336,6.03912,6.0705
0.051,0.01,18.6308,9.91306,6.0373,6.07043
0.053,0.01,18.6299,9.91277,6.03544,6.07036
0.055,0.01,18.629,9.91247,6.03352,6.07028
0.057,0.01,18.6281,9.91217,6.03157,6.07021
0.059,0.01,18.6272,9.91187,6.02956,6.07014
0.061,0.01,18.6263,9.91157,6.02752,6.07006
0.063,0.01,18.6254,9.91127,6.02543,6.06999
0.065,0.01,18.6245,9.91097,6.0233,6.06992
0.067,0.01,18.6236,9.91067,6.02113,6.06985
0.069,0.01,18.6227,9.91037,6.06904,6.06977
0.071,0.01,18.6218,9.91007,6.0668,6.0697
0.073,0.01,18.6209,9.90977,6.06452,6.06963
0.075,0.01,18.62,9.90948,6.06278,6.06955
0.077,0.01,18.6191,9.90918,6.06264,6.06948
0.079,0.01,18.6182,9.90888,6.06249,6.0694
0.081,0.01,18.6173,9.90858,6.05565,6.06933
0.083,0.01,18.6164,9.90828,6.05508,6.06926
0.085,0.01,18.6155,9.90798,6.05449,6.06918
0.087,0.01,18.6146,9.90768,6.05388,6.06911
0.089,0.01,18.6137,9.90738,6.05325,6.06904
0.091,0.01,18.6128,9.90708,6.0526,6.06896
0.093,0.01,18.6119,9.90679,6.05193,6.06889
0.095,0.01,18.611,9.90649,6.05125,6.06882
0.097,0.01,18.6101,9.90619,6.05054,6.06874
0.099,0.01,18.6092,9.90589,6.04981,6.06867
0.101,0.01,18.6083,9.90559,6.04907,6.0686
0.103,0.01,18.6074,9.90529,6.04831,6.06852
0.105,0.01,18.6065,9.905,6.04752,6.06845
0.107,0.01,18.6056,9.9047,6.04672,6.06838
0.109,0.01,18.6047,9.9044,6.0459,6.0683
0.111,0.01,18.6038,9.9041,6.04505,6.06823
0.113,0.01,18.6029,9.9038,6.04419,6.06815
0.115,0.01,18.602,9.9035,6.04331,6.06808
0.117,0.01,18.6011,9.9032,6.04241,6.06801
0.119,0.01,18.6002,9.9029,6.04148,6.06793
0.121,0.01,18.5993,9.9026,6.04054,6.06786
0.123,0.01,18.5984,9.9023,6.03958,6.06779
0.125,0.01,18.5975,9.902,6.0386,6.06771
0.127,0.01,18.5966,9.9017,6.0376,6.06764
0.129,0.01,18.5957,9.9014,6.03658,6.06757
