x,rho,E,F,T,Tr
0.005,0.01,25.8287,2.74476,6.55937,6.58699
0.015,0.01,25.828,2.74361,6.55926,6.58695
0.025,0.01,25.8273,2.74248,6.55915,6.5869
0.035,0.01,25.8266,2.74137,6.55904,6.58686
0.045,0.01,25.826,2.74026,6.55892,6.58682
0.055,0.01,25.8252,2.73916,6.56507,6.58677
0.065,0.01,25.8245,2.73808,6.56495,6.58673
0.075,0.01,25.8238,2.737,6.56482,6.58668
0.085,0.01,25.8231,2.73593,6.56469,6.58663
0.095,0.01,25.8223,2.73487,6.56456,6.58659
0.105,0.01,25.8216,2.73381,6.56442,6.58654
0.115,0.01,25.8208,2.73276,6.56427,6.58649
0.125,0.01,25.8201,2.73171,6.56412,6.58644
0.135,0.01,25.8193,2.73067,6.56395,6.58639
0.145,0.01,25.8186,2.72964,6.56377,6.58634
0.155,0.01,25.8178,2.7286,6.56358,6.5863
0.165,0.01,25.817,2.72757,6.56337,6.58625
0.175,0.01,25.8162,2.72655,6.55677,6.5862
0.185,0.01,25.8155,2.72552,6.55655,6.58615
0.195,0.01,25.8147,2.7245,6.55631,6.5861
0.205,0.01,25.8139,2.72349,6.55608,6.58605
0.215,0.01,25.8131,2.72247,6.55585,6.586
0.225,0.01,25.8123,2.72146,6.55562,6.58595
0.235,0.01,25.8115,2.72045,6.55539,6.5859
0.245,0.01,25.8107,2.71944,6.55516,6.58585
0.255,0.01,25.8099,2.71843,6.55493,6.58579
0.265,0.01,25.8091,2.71742,6.5547,6.58574
0.275,0.01,25.8083,2.71641,6.55447,6.58569
0.285,0.01,25.8075,2.71541,6.55424,6.58564
0.295,0.01,25.8067,2.7144,6.55401,6.58559
0.305,0.01,25.8059,2.71339,6.55378,6.58554
0.315,0.01,25.8051,2.71238,6.55355,6.58549
0.325,0.01,25.8043,2.71138,6.55331,6.58544
0.335,0.01,25.8035,2.71037,6.55308,6.58539
0.345,0.01,25.8027,2.70936,6.55285,6.58533
0.355,0.01,25.8019,2.70835,6.56503,6.58528
0.365,0.01,25.8011,2.70735,6.56479,6.58523
0.375,0.01,25.8003,2.70634,6.56455,6.58518
0.385,0.01,25.7995,2.70533,6.56432,6.58513
0.395,0.01,25.7987,2.70432,6.56408,6.58508
0.405,0.01,25.7978,2.70331,6.56384,6.58502
0.415,0.01,25.797,2.7023,6.5636,6.58497
0.425,0.01,25.7962,2.70129,6.56336,6.58492
0.435,0.01,25.7954,2.70027,6.56313,6.58487
0.445,0.01,25.7946,2.69926,6.56289,6.58481
0.455,0.01,25.7938,2.69824,6.56265,6.58476
0.465,0.01,25.7929,2.69722,6.56241,6.58471
0.475,0.01,25.7921,2.6962,6.56217,6.58466
0.485,0.01,25.7913,2.69517,6.56194,6.5846
0.495,0.01,25.7904,2.69414,6.5617,6.58455
0.505,0.01,25.7896,2.69311,6.56146,6.5845
0.515,0.01,25.7888,2.69208,6.56122,6.58444
0.525,0.01,25.7879,2.69104,6.56098,6.58439
0.535,0.01,25.7871,2.68999,6.56074,6.58434
0.545,0.01,25.7862,2.68894,6.56051,6.58428
0.555,0.01,25.7854,2.68788,6.56027,6.58423
0.565,0.01,25.7845,2.68682,6.54777,6.58417
0.575,0.01,25.7837,2.68576,6.54754,6.58412
0.585,0.01,25.7828,2.6847,6.54731,6.58406
0.595,0.01,25.7819,2.68362,6.54707,6.58401
0.605,0.01,25.7811,2.68253,6.54684,6.58395
0.615,0.01,25.7802,2.68143,6.54661,6.5839
0.625,0.01,25.7793,2.68033,6.54638,6.58384
0.635,0.01,25.7784,2.67922,6.54615,6.58378
0.645,0.01,25.7775,2.6781,6.54592,6.58372
0.655,0.01,25.7765,2.67696,6.54568,6.58366
0.665,0.01,25.7756,2.67581,6.54545,6.5836
0.675,0.01,25.7746,2.67464,6.54522,6.58354
0.685,0.01,25.7737,2.67346,6.54499,6.58348
0.695,0.01,25.7727,2.67227,6.54475,6.58342
0.705,0.01,25.7717,2.67106,6.54452,6.58335
0.715,0.01,25.7707,2.66982,6.54429,6.58329
0.725,0.01,25.7696,2.66857,6.54406,6.58322
0.735,0.01,25.7685,2.66729,6.54383,6.58315
0.745,0.01,25.7674,2.666,6.5436,6.58308
0.755,0.01,25.7663,2.66468,6.54336,6.58301
0.765,0.01,25.7651,2.66334,6.54313,6.58293
0.775,0.01,25.7639,2.66197,6.5429,6.58286
0.785,0.0436831,25.7597,2.66057,6.58036,6.58259
0.795,0.212099,25.7377,2.65914,6.58032,6.58118
0.805,0.717346,25.6568,2.65768,6.57581,6.57601
0.815,1.72784,25.4438,2.65616,6.56211,6.56232
0.825,3.24358,25.0122,2.65459,6.53409,6.5343
0.835,4.96142,24.304,2.65294,6.48744,6.48756
0.845,6.47716,23.3258,2.65123,6.42115,6.42127
0.855,7.48765,22.1458,2.64947,6.33834,6.33847
0.865,7.9929,20.8564,2.64771,6.24399,6.24412
0.875,8.16132,19.5324,2.64595,6.14244,6.14258
0.885,8.195,18.2152,2.64422,6.03615,6.03629
0.895,8.16132,16.9221,2.64253,5.92604,5.92618
0.905,7.9929,15.6695,2.64088,5.81319,5.81333
0.915,7.48765,14.4926,2.63928,5.70081,5.70096
0.925,6.47716,13.4513,2.63773,5.59552,5.59568
0.935,4.96142,12.6132,2.63621,5.50624,5.5064
0.945,3.24358,12.0206,2.63473,5.44039,5.44055
0.955,1.72784,11.6653,2.63327,5.39956,5.3999
0.965,0.717346,11.4916,2.63182,5.37935,5.37969
0.975,0.212099,11.4258,2.63038,5.37095,5.37197
0.985,0.0436831,11.4078,2.62894,5.36034,5.36984
0.995,0.01,11.4039,2.6275,5.32806,5.36939
