x,rho,E,F,T,Tr
0.001,0.01,21.0536,7.52055,6.24834,6.25883
0.003,0.01,21.0529,7.52035,6.23874,6.25877
0.005,0.01,21.0521,7.52015,6.23099,6.25872
0.007,0.01,21.0514,7.51995,6.22274,6.25866
0.009,0.01,21.0506,7.51976,6.21703,6.25861
0.011,0.01,21.0499,7.51956,6.21696,6.25855
0.013,0.01,21.0492,7.51937,6.21546,6.2585
0.015,0.01,21.0484,7.51918,6.2154,6.25844
0.017,0.01,21.0477,7.51899,6.21534,6.25839
0.019,0.01,21.0469,7.5188,6.21383,6.25833
0.021,0.01,21.0462,7.51861,6.21376,6.25828
0.023,0.01,21.0454,7.51842,6.20933,6.25822
0.025,0.01,21.0447,7.51822,6.20926,6.25817
0.027,0.01,21.044,7.51803,6.20771,6.25811
0.029,0.01,21.0432,7.51784,6.20765,6.25806
0.031,0.01,21.0425,7.51765,6.25626,6.258
0.033,0.01,21.0417,7.51745,6.25478,6.25795
0.035,0.01,21.041,7.51726,6.25471,6.25789
0.037,0.01,21.0402,7.51707,6.25183,6.25783
0.039,0.01,21.0395,7.51688,6.25011,6.25778
0.041,0.01,21.0387,7.51669,6.24867,6.25772
0.043,0.01,21.038,7.5165,6.24701,6.25767
0.045,0.01,21.0372,7.51631,6.24514,6.25761
0.047,0.01,21.0365,7.51612,6.24507,6.25756
0.049,0.01,21.0357,7.51594,6.24194,6.2575
0.051,0.01,21.035,7.51575,6.24076,6.25744
0.053,0.01,21.0342,7.51556,6.23955,6.25739
0.055,0.01,21.0335,7.51538,6.23712,6.25733
0.057,0.01,21.0327,7.51519,6.23582,6.25728
0.059,0.01,21.032,7.515,6.23194,6.25722
0.061,0.01,21.0312,7.51481,6.23056,6.25716
0.063,0.01,21.0305,7.51462,6.22917,6.25711
0.065,0.01,21.0297,7.51444,6.22776,6.25705
0.067,0.01,21.029,7.51425,6.22499,6.257
0.069,0.01,21.0282,7.51406,6.22216,6.25694
0.071,0.01,21.0275,7.51387,6.22069,6.25689
0.073,0.01,21.0267,7.51368,6.21639,6.25683
0.075,0.01,21.026,7.5135,6.21632,6.25678
0.077,0.01,21.0252,7.51331,6.21625,6.25672
0.079,0.01,21.0245,7.51312,6.21619,6.25666
0.081,0.01,21.0237,7.51293,6.2074,6.25661
0.083,0.01,21.023,7.51275,6.20733,6.25655
0.085,0.01,21.0222,7.51256,6.20726,6.2565
0.087,0.01,21.0215,7.51238,6.2057,6.25644
0.089,0.01,21.0208,7.51219,6.20564,6.25639
0.091,0.01,21.02,7.512,6.25571,6.25633
0.093,0.01,21.0192,7.51182,6.25416,6.25627
0.095,0.01,21.0185,7.51163,6.25409,6.25622
0.097,0.01,21.0177,7.51145,6.25402,6.25616
0.099,0.01,21.017,7.51126,6.25395,6.25611
0.101,0.01,21.0162,7.51107,6.25239,6.25605
0.103,0.01,21.0155,7.51089,6.25231,6.25599
0.105,0.01,21.0147,7.5107,6.24942,6.25594
0.107,0.01,21.014,7.51051,6.24935,6.25588
0.109,0.01,21.0132,7.51032,6.24927,6.25583
0.111,0.01,21.0125,7.51014,6.24759,6.25577
0.113,0.01,21.0117,7.50995,6.24752,6.25571
0.115,0.01,21.011,7.50976,6.2461,6.25566
0.117,0.01,21.0102,7.50957,6.24603,6.2556
0.119,0.01,21.0095,7.50938,6.24439,6.25555
0.121,0.01,21.0087,7.5092,6.24432,6.25549
0.123,0.01,21.008,7.50901,6.24247,6.25543
0.125,0.01,21.0072,7.50882,6.2424,6.25538
0.127,0.01,21.0065,7.50864,6.2393,6.25532
0.129,0.01,21.0057,7.50845,6.23923,6.25527
0.131,0.01,21.0049,7.50826,6.23916,6.25521
0.133,0.01,21.0042,7.50808,6.23798,6.25515
0.135,0.01,21.0034,7.50789,6.23678,6.2551
0.137,0.01,21.0027,7.50771,6.23671,6.25504
0.139,0.01,21.0019,7.50752,6.23664,6.25499
0.141,0.01,21.0012,7.50734,6.23421,6.25493
0.143,0.01,21.0004,7.50716,6.23292,6.25487
0.145,0.01,20.9997,7.50697,6.22904,6.25482
0.147,0.01,20.9989,7.50678,6.22897,6.25476
0.149,0.01,20.9982,7.50659,6.22759,6.25471
0.151,0.01,20.9974,7.5064,6.22752,6.25465
0.153,0.01,20.9967,7.50621,6.22612,6.25459
0.155,0.01,20.9959,7.50602,6.22471,6.25454
