x,rho,E,F,T,Tr
0.005,0.01,25.1291,3.44392,6.50807,6.54193
0.015,0.01,25.1364,3.4344,6.50794,6.5424
0.025,0.01,25.1427,3.42581,6.50782,6.54281
0.035,0.01,25.1482,3.41806,6.50769,6.54317
0.045,0.01,25.153,3.41105,6.5295,6.54348
0.055,0.01,25.1571,3.40469,6.52936,6.54375
0.065,0.01,25.1606,3.39894,6.52921,6.54398
0.075,0.01,25.1635,3.39371,6.52906,6.54417
0.085,0.01,25.166,3.38896,6.5289,6.54433
0.095,0.01,25.1681,3.38462,6.52874,6.54446
0.105,0.01,25.1698,3.38065,6.52856,6.54457
0.115,0.01,25.1711,3.37702,6.50636,6.54466
0.125,0.01,25.1721,3.37368,6.50615,6.54473
0.135,0.01,25.1729,3.37059,6.50592,6.54478
0.145,0.01,25.1734,3.36775,6.50569,6.54481
0.155,0.01,25.1737,3.3651,6.50546,6.54483
0.165,0.01,25.1738,3.36263,6.50523,6.54483
0.175,0.01,25.1737,3.36032,6.505,6.54483
0.185,0.01,25.1735,3.35816,6.50477,6.54482
0.195,0.01,25.1731,3.35612,6.50453,6.54479
0.205,0.01,25.1726,3.35419,6.5043,6.54476
0.215,0.01,25.172,3.35234,6.50407,6.54472
0.225,0.01,25.1712,3.35058,6.50384,6.54467
0.235,0.01,25.1704,3.34887,6.52557,6.54461
0.245,0.01,25.1694,3.34722,6.52532,6.54455
0.255,0.01,25.1684,3.34562,6.52507,6.54448
0.265,0.01,25.1673,3.34406,6.52482,6.54441
0.275,0.01,25.1661,3.34252,6.52457,6.54433
0.285,0.01,25.1648,3.341,6.52432,6.54425
0.295,0.01,25.1635,3.3395,6.53168,6.54416
0.305,0.01,25.162,3.338,6.53142,6.54407
0.315,0.01,25.1606,3.3365,6.53117,6.54397
0.325,0.01,25.159,3.335,6.53091,6.54387
0.335,0.01,25.1574,3.33347,6.53065,6.54377
0.345,0.01,25.1557,3.33192,6.5304,6.54366
0.355,0.01,25.1539,3.33035,6.53014,6.54354
0.365,0.01,25.1521,3.32875,6.52988,6.54342
0.375,0.01,25.1502,3.32712,6.52963,6.5433
0.385,0.01,25.1483,3.32544,6.52937,6.54317
0.395,0.01,25.1463,3.32374,6.52912,6.54305
0.405,0.01,25.1442,3.32202,6.52886,6.54291
0.415,0.0347819,25.1394,3.32027,6.53749,6.5426
0.425,0.158691,25.1184,3.31848,6.54075,6.54123
0.435,0.53042,25.0437,3.31671,6.53577,6.53636
0.445,1.27388,24.8484,3.31491,6.52323,6.52358
0.455,2.38906,24.4534,3.31313,6.49727,6.4975
0.465,3.65294,23.8058,3.31135,6.45393,6.45405
0.475,4.76812,22.911,3.30964,6.39241,6.39252
0.485,5.51158,21.8307,3.30796,6.31568,6.3158
0.495,5.88331,20.649,3.30633,6.22842,6.22854
0.505,6.00722,19.4342,3.30477,6.13472,6.13483
0.515,6.032,18.2236,3.30328,6.03686,6.03698
0.525,6.00722,17.0333,3.30186,5.93578,5.9359
0.535,5.88331,15.8782,3.30051,5.83247,5.83259
0.545,5.51158,14.7907,3.29923,5.72994,5.73006
0.555,4.76812,13.8266,3.29802,5.63418,5.6343
0.565,3.65294,13.049,3.29687,5.55312,5.55336
0.575,2.38906,12.4982,3.29576,5.49356,5.4938
0.585,1.27388,12.1672,3.29467,5.45658,5.45706
0.595,0.53042,12.005,3.29359,5.43866,5.43879
0.605,0.158691,11.9431,3.29252,5.43033,5.43176
0.615,0.0347819,11.9256,3.29144,5.41899,5.42977
0.625,0.01,11.9214,3.29035,5.40363,5.4293
0.635,0.01,11.9194,3.28926,5.40351,5.42907
0.645,0.01,11.9174,3.28815,5.40338,5.42884
0.655,0.01,11.9154,3.28702,5.40326,5.42861
0.665,0.01,11.9134,3.28589,5.40313,5.42838
