x,rho,E,F,T,Tr
0.001,0.01,21.0721,7.50203,6.24834,6.26021
0.003,0.01,21.0714,7.50184,6.23874,6.26015
0.005,0.01,21.0706,7.50166,6.23099,6.26009
0.007,0.01,21.0699,7.50147,6.22274,6.26004
0.009,0.01,21.0691,7.50129,6.21703,6.25998
0.011,0.01,21.0684,7.5011,6.21696,6.25993
0.013,0.01,21.0676,7.50091,6.21546,6.25987
0.015,0.01,21.0669,7.50073,6.2154,6.25982
0.017,0.01,21.0661,7.50054,6.21534,6.25976
0.019,0.01,21.0654,7.50036,6.21383,6.25971
0.021,0.01,21.0646,7.50017,6.21376,6.25965
0.023,0.01,21.0639,7.49999,6.20933,6.25959
0.025,0.01,21.0631,7.49981,6.20926,6.25954
0.027,0.01,21.0624,7.49962,6.25787,6.25948
0.029,0.01,21.0616,7.49944,6.2578,6.25943
0.031,0.01,21.0609,7.49925,6.25626,6.25937
0.033,0.01,21.0601,7.49907,6.25478,6.25931
0.035,0.01,21.0594,7.49889,6.25471,6.25926
0.037,0.01,21.0586,7.4987,6.25183,6.2592
0.039,0.01,21.0579,7.49852,6.25011,6.25915
0.041,0.01,21.0571,7.49834,6.24867,6.25909
0.043,0.01,21.0564,7.49816,6.24701,6.25903
0.045,0.01,21.0556,7.49798,6.24514,6.25898
0.047,0.01,21.0548,7.49779,6.24507,6.25892
0.049,0.01,21.0541,7.49761,6.24194,6.25887
0.051,0.01,21.0533,7.49743,6.24076,6.25881
0.053,0.01,21.0526,7.49724,6.23955,6.25875
0.055,0.01,21.0518,7.49705,6.23712,6.2587
0.057,0.01,21.0511,7.49687,6.23582,6.25864
0.059,0.01,21.0503,7.49668,6.23194,6.25859
0.061,0.01,21.0496,7.49649,6.23056,6.25853
0.063,0.01,21.0488,7.49631,6.22917,6.25848
0.065,0.01,21.0481,7.49612,6.22776,6.25842
0.067,0.01,21.0474,7.49594,6.22499,6.25836
0.069,0.01,21.0466,7.49575,6.22216,6.25831
0.071,0.01,21.0459,7.49557,6.22069,6.25825
0.073,0.01,21.0451,7.49538,6.21639,6.2582
0.075,0.01,21.0444,7.4952,6.21632,6.25814
0.077,0.01,21.0436,7.49501,6.21625,6.25809
0.079,0.01,21.0429,7.49482,6.21619,6.25803
0.081,0.01,21.0421,7.49464,6.2074,6.25798
0.083,0.01,21.0414,7.49445,6.20733,6.25792
0.085,0.01,21.0406,7.49427,6.20726,6.25786
0.087,0.01,21.0399,7.49409,6.25585,6.25781
0.089,0.01,21.0391,7.4939,6.25578,6.25775
0.091,0.01,21.0384,7.49372,6.25571,6.2577
0.093,0.01,21.0376,7.49354,6.25416,6.25764
0.095,0.01,21.0369,7.49335,6.25409,6.25758
0.097,0.01,21.0361,7.49317,6.25402,6.25753
0.099,0.01,21.0353,7.49298,6.25395,6.25747
0.101,0.01,21.0346,7.49279,6.25239,6.25742
0.103,0.01,21.0339,7.4926,6.25231,6.25736
0.105,0.01,21.0331,7.49241,6.24942,6.2573
0.107,0.01,21.0324,7.49222,6.24935,6.25725
0.109,0.01,21.0316,7.49202,6.24927,6.25719
0.111,0.01,21.0309,7.49181,6.24759,6.25714
0.113,0.01,21.0302,7.49159,6.24752,6.25709
0.115,0.01,21.0295,7.49135,6.2461,6.25703
0.117,0.01,21.0288,7.49109,6.24603,6.25698
0.119,0.01,21.0281,7.49082,6.24439,6.25694
0.121,0.01,21.0275,7.49052,6.24432,6.25689
0.123,0.01,21.0269,7.49021,6.24247,6.25684
0.125,0.01,21.0262,7.48989,6.2424,6.25679
0.127,0.01,21.0256,7.48957,6.2393,6.25675
0.129,0.01,21.025,7.48923,6.23923,6.2567
0.131,0.01,21.0244,7.4889,6.23916,6.25666
0.133,0.01,21.0238,7.48855,6.23798,6.25662
0.135,0.01,21.0233,7.48821,6.23678,6.25657
0.137,0.01,21.0227,7.48786,6.23671,6.25653
0.139,0.01,21.0221,7.48751,6.23664,6.25648
0.141,0.01,21.0215,7.48717,6.23421,6.25644
