x,rho,E,F,T,Tr
0.005,0.01,25.222,3.35105,6.50807,6.54797
0.015,0.01,25.2213,3.34959,6.50794,6.54792
0.025,0.01,25.2205,3.34821,6.50782,6.54787
0.035,0.01,25.2196,3.34689,6.50769,6.54781
0.045,0.01,25.2187,3.34563,6.5295,6.54775
0.055,0.01,25.2177,3.34441,6.52936,6.54769
0.065,0.01,25.2167,3.34324,6.52921,6.54762
0.075,0.01,25.2157,3.3421,6.52906,6.54755
0.085,0.01,25.2146,3.34099,6.5289,6.54748
0.095,0.01,25.2135,3.33993,6.52874,6.54741
0.105,0.01,25.2123,3.33888,6.52856,6.54734
0.115,0.01,25.2112,3.33786,6.50636,6.54726
0.125,0.01,25.21,3.33686,6.50615,6.54718
0.135,0.01,25.2088,3.33588,6.50592,6.54711
0.145,0.01,25.2075,3.33491,6.50569,6.54703
0.155,0.01,25.2063,3.33396,6.50546,6.54695
0.165,0.01,25.2051,3.33301,6.50523,6.54687
0.175,0.01,25.2038,3.33209,6.505,6.54678
0.185,0.01,25.2025,3.33117,6.50477,6.5467
0.195,0.01,25.2013,3.33026,6.50453,6.54662
0.205,0.01,25.2,3.32936,6.5043,6.54653
0.215,0.01,25.1986,3.32848,6.50407,6.54645
0.225,0.01,25.1973,3.32759,6.50384,6.54636
0.235,0.01,25.196,3.32671,6.52557,6.54628
0.245,0.01,25.1947,3.32584,6.52532,6.54619
0.255,0.01,25.1933,3.32498,6.52507,6.5461
0.265,0.01,25.1919,3.32412,6.52482,6.54601
0.275,0.01,25.1906,3.32328,6.52457,6.54592
0.285,0.01,25.1892,3.32244,6.52432,6.54583
0.295,0.01,25.1877,3.32162,6.53168,6.54574
0.305,0.01,25.1863,3.32081,6.53142,6.54565
0.315,0.01,25.1849,3.32,6.53117,6.54555
0.325,0.01,25.1834,3.31921,6.53091,6.54546
0.335,0.01,25.1819,3.31843,6.53065,6.54536
0.345,0.01,25.1804,3.31767,6.5304,6.54526
0.355,0.01,25.1788,3.31692,6.53014,6.54516
0.365,0.01,25.1772,3.31619,6.52988,6.54506
0.375,0.01,25.1757,3.31546,6.52963,6.54495
0.385,0.01,25.174,3.31474,6.52937,6.54485
0.395,0.01,25.1724,3.31404,6.52912,6.54474
0.405,0.01,25.1707,3.31336,6.52886,6.54463
0.415,0.0347819,25.1663,3.31269,6.53749,6.54434
0.425,0.158691,25.1457,3.31203,6.54075,6.54301
0.435,0.53042,25.0715,3.31137,6.53781,6.53817
0.445,1.27388,24.8768,3.3107,6.52507,6.52545
0.455,2.38906,24.4826,3.31,6.49923,6.49944
0.465,3.65294,23.8357,3.30926,6.45591,6.45607
0.475,4.76812,22.9414,3.30845,6.39458,6.39464
0.485,5.51158,21.8614,3.30755,6.31795,6.31802
0.495,5.88331,20.6797,3.30658,6.2307,6.23086
0.505,6.00722,19.4646,3.30552,6.13715,6.13724
0.515,6.032,18.2536,3.30438,6.03937,6.03947
0.525,6.00722,17.0628,3.30317,5.93835,5.93846
0.535,5.88331,15.9071,3.3019,5.83512,5.83524
0.545,5.51158,14.8191,3.30057,5.73267,5.7328
0.555,4.76812,13.8545,3.29921,5.637,5.63714
0.565,3.65294,13.0766,3.29781,5.55615,5.5563
0.575,2.38906,12.5257,3.29638,5.49667,5.49683
0.585,1.27388,12.1949,3.29493,5.45985,5.46017
0.595,0.53042,12.033,3.29347,5.44083,5.44195
0.605,0.158691,11.9715,3.29201,5.43354,5.43498
0.615,0.0347819,11.9544,3.29054,5.41899,5.43304
0.625,0.01,11.9505,3.28906,5.40363,5.43261
0.635,0.01,11.949,3.28759,5.40351,5.43243
0.645,0.01,11.9474,3.28612,5.40338,5.43225
0.655,0.01,11.9458,3.28464,5.40326,5.43207
0.665,0.01,11.9443,3.28318,5.40313,5.4319
0.675,0.01,11.9428,3.28172,5.40301,5.43173
0.685,0.01,11.9413,3.28026,5.40289,5.43155
0.695,0.01,11.9397,3.27881,5.40276,5.43138
0.705,0.01,11.9382,3.27736,5.40264,5.43121
0.715,0.01,11.9367,3.27591,5.40252,5.43104
