x,rho,E,F,T,Tr
0.001,0.01,18.6938,9.88006,6.04346,6.07556
0.003,0.01,18.6929,9.87977,6.03528,6.07548
0.005,0.01,18.692,9.87948,6.02715,6.07541
0.007,0.01,18.6911,9.87918,6.0692,6.07534
0.009,0.01,18.6902,9.87889,6.06375,6.07526
0.011,0.01,18.6893,9.8786,6.06313,6.07519
0.013,0.01,18.6884,9.8783,6.06243,6.07512
0.015,0.01,18.6875,9.87801,6.06167,6.07504
0.017,0.01,18.6866,9.87772,6.06083,6.07497
0.019,0.01,18.6857,9.87742,6.05993,6.0749
0.021,0.01,18.6848,9.87713,6.05896,6.07482
0.023,0.01,18.6839,9.87684,6.05792,6.07475
0.025,0.01,18.683,9.87655,6.05683,6.07468
0.027,0.01,18.6821,9.87625,6.05566,6.0746
0.029,0.01,18.6812,9.87596,6.05444,6.07453
0.031,0.01,18.6803,9.87566,6.05316,6.07446
0.033,0.01,18.6794,9.87536,6.05182,6.07438
0.035,0.01,18.6785,9.87507,6.05042,6.07431
0.037,0.01,18.6776,9.87477,6.04897,6.07424
0.039,0.01,18.6767,9.87447,6.04746,6.07416
0.041,0.01,18.6758,9.87417,6.04589,6.07409
0.043,0.01,18.6749,9.87388,6.04428,6.07402
0.045,0.01,18.674,9.87358,6.04261,6.07395
0.047,0.01,18.6731,9.87328,6.04089,6.07387
0.049,0.01,18.6722,9.87299,6.03912,6.0738
0.051,0.01,18.6713,9.87269,6.0373,6.07373
0.053,0.01,18.6704,9.8724,6.03544,6.07365
0.055,0.01,18.6695,9.8721,6.03352,6.07358
0.057,0.01,18.6686,9.8718,6.03157,6.07351
0.059,0.01,18.6677,9.8715,6.02956,6.07344
0.061,0.01,18.6668,9.87121,6.02752,6.07336
0.063,0.01,18.666,9.87091,6.02543,6.07329
0.065,0.01,18.6651,9.87062,6.0233,6.07322
0.067,0.01,18.6642,9.87032,6.07127,6.07314
0.069,0.01,18.6633,9.87002,6.06904,6.07307
0.071,0.01,18.6623,9.86973,6.0668,6.073
0.073,0.01,18.6614,9.86943,6.06452,6.07292
0.075,0.01,18.6605,9.86914,6.06278,6.07285
0.077,0.01,18.6596,9.86884,6.06264,6.07278
0.079,0.01,18.6587,9.86855,6.06249,6.0727
0.081,0.01,18.6578,9.86825,6.05565,6.07263
0.083,0.01,18.6569,9.86795,6.05508,6.07256
0.085,0.01,18.656,9.86766,6.05449,6.07248
0.087,0.01,18.6551,9.86736,6.05388,6.07241
0.089,0.01,18.6542,9.86707,6.05325,6.07234
0.091,0.01,18.6533,9.86677,6.0526,6.07226
0.093,0.01,18.6524,9.86647,6.05193,6.07219
0.095,0.01,18.6515,9.86618,6.05125,6.07212
0.097,0.01,18.6506,9.86588,6.05054,6.07204
0.099,0.01,18.6497,9.86558,6.04981,6.07197
0.101,0.01,18.6488,9.86529,6.04907,6.0719
0.103,0.01,18.6479,9.86499,6.04831,6.07182
0.105,0.01,18.647,9.86469,6.04752,6.07175
0.107,0.01,18.6461,9.8644,6.04672,6.07168
0.109,0.01,18.6452,9.8641,6.0459,6.0716
