x,rho,E,F,T,Tr
0.005,0.01,23.3457,5.22634,6.39556,6.42263
0.015,0.01,23.5144,5.05431,6.39546,6.4342
0.025,0.01,23.6684,4.89693,6.39535,6.44472
0.035,0.01,23.8098,4.75214,6.39523,6.45432
0.045,0.01,23.9395,4.61903,6.42202,6.46309
0.055,0.01,24.0587,4.49641,6.42187,6.47112
0.065,0.01,24.1681,4.38351,6.42171,6.47846
0.075,0.01,24.2685,4.27952,6.47817,6.48518
0.085,0.01,24.3602,4.18409,6.47799,6.4913
0.095,0.01,24.4439,4.09667,6.4778,6.49687
0.105,0.01,24.5199,4.01687,6.47759,6.50192
0.115,0.01,24.5887,3.94421,6.45278,6.50647
0.125,0.01,24.6506,3.8784,6.50615,6.51056
0.135,0.01,24.7059,3.81911,6.50592,6.51421
0.145,0.01,24.755,3.76588,6.50569,6.51744
0.155,0.01,24.7985,3.71837,6.50546,6.5203
0.165,0.01,24.8367,3.67604,6.50523,6.52281
0.175,0.01,24.8701,3.6385,6.505,6.52501
0.185,0.01,24.8993,3.60518,6.50477,6.52692
0.195,0.01,24.9247,3.57568,6.50453,6.52858
0.205,0.01,24.9467,3.54949,6.5043,6.53003
0.215,0.01,24.9659,3.52621,6.50407,6.53128
0.225,0.01,24.9826,3.5054,6.50384,6.53237
0.235,0.01,24.9972,3.48672,6.52557,6.53332
0.245,0.01,25.0099,3.46989,6.52532,6.53415
0.255,0.01,25.0209,3.45478,6.52507,6.53488
0.265,0.01,25.0305,3.44108,6.52482,6.5355
0.275,0.01,25.0388,3.4287,6.52457,6.53604
0.285,0.01,25.0459,3.41743,6.52432,6.53651
0.295,0.01,25.0521,3.40721,6.53168,6.53691
0.305,0.01,25.0573,3.39788,6.53142,6.53725
0.315,0.01,25.0618,3.38939,6.53117,6.53754
0.325,0.01,25.0654,3.38159,6.53091,6.53778
0.335,0.01,25.0685,3.37447,6.53065,6.53798
0.345,0.01,25.071,3.3679,6.5304,6.53814
0.355,0.01,25.0729,3.36189,6.53014,6.53827
0.365,0.01,25.0744,3.3563,6.52988,6.53836
0.375,0.01,25.0755,3.35116,6.52963,6.53844
0.385,0.01,25.0762,3.34635,6.52937,6.53848
0.395,0.01,25.0766,3.3419,6.52912,6.53851
0.405,0.01,25.0767,3.33772,6.52886,6.53851
0.415,0.0347819,25.0739,3.33383,6.53749,6.53833
0.425,0.158691,25.0546,3.33014,6.5342,6.53707
0.435,0.53042,24.9813,3.32668,6.53156,6.53229
0.445,1.27388,24.7871,3.32333,6.51933,6.51955
0.455,2.38906,24.3929,3.3201,6.49325,6.49348
0.465,3.65294,23.7458,3.31684,6.44975,6.44997
0.475,4.76812,22.8514,3.31354,6.38812,6.38836
0.485,5.51158,21.7718,3.31016,6.31129,6.31154
0.495,5.88331,20.5912,3.30673,6.22392,6.22418
0.505,6.00722,19.3779,3.3033,6.13012,6.13039
0.515,6.032,18.1693,3.29992,6.0322,6.03248
0.525,6.00722,16.9814,3.29663,5.93108,5.93136
0.535,5.88331,15.8289,3.29348,5.82777,5.82806
0.545,5.51158,14.7443,3.29053,5.72527,5.72555
0.555,4.76812,13.7828,3.28777,5.62956,5.62983
0.565,3.65294,13.0074,3.28521,5.54865,5.54892
0.575,2.38906,12.4578,3.28277,5.48909,5.48936
0.585,1.27388,12.1272,3.28039,5.4523,5.45258
0.595,0.53042,11.9645,3.27796,5.43325,5.43419
0.605,0.158691,11.9015,3.27541,5.42369,5.42702
0.615,0.0347819,11.8824,3.27267,5.41899,5.42485
0.625,0.01,11.8764,3.26974,5.40363,5.42416
0.635,0.01,11.8723,3.26656,5.40351,5.4237
0.645,0.01,11.868,3.26311,5.40338,5.4232
0.655,0.01,11.8634,3.25937,5.40326,5.42268
0.665,0.01,11.8584,3.2553,5.40313,5.42211
0.675,0.01,11.8531,3.25086,5.40301,5.4215
0.685,0.01,11.8474,3.246,5.40289,5.42084
0.695,0.01,11.8412,3.24067,5.40276,5.42013
0.705,0.01,11.8344,3.23481,5.40264,5.41936
0.715,0.01,11.8271,3.22834,5.40252,5.41852
0.725,0.01,11.8191,3.22121,5.40239,5.4176
0.735,0.01,11.8103,3.21332,5.40227,5.4166
0.745,0.01,11.8007,3.20459,5.39351,5.4155
0.755,0.01,11.7901,3.19489,5.39338,5.41428
0.765,0.01,11.7785,3.18413,5.39325,5.41295
0.775,0.01,11.7657,3.17216,5.39312,5.41147
0.785,0.01,11.7515,3.15886,5.39299,5.40984
0.795,0.01,11.7358,3.14406,5.39286,5.40804
0.805,0.01,11.7185,3.12759,5.39272,5.40605
0.815,0.01,11.6994,3.10926,5.39259,5.40383
0.825,0.01,11.6782,3.08892,5.39246,5.40138
0.835,0.01,11.6547,3.06627,5.39233,5.39867
0.845,0.01,11.6286,3.04102,5.3922,5.39564
0.855,0.01,11.5997,3.01298,5.34058,5.39229
0.865,0.01,11.5678,2.98181,5.3404,5.38857
0.875,0.01,11.5323,2.94712,5.34022,5.38443
0.885,0.01,11.4929,2.90857,5.34004,5.37984
0.895,0.01,11.4493,2.86576,5.33985,5.37473
0.905,0.01,11.401,2.81822,5.33967,5.36905
0.915,0.01,11.3475,2.76546,5.33949,5.36274
0.925,0.01,11.2882,2.70692,5.33931,5.35572
0.935,0.01,11.2225,2.64196,5.33912,5.34791
0.945,0.01,11.1495,2.56963,5.28582,5.33919
0.955,0.01,11.0673,2.48814,5.28548,5.32932
0.965,0.01,10.9722,2.39365,5.28513,5.31784
0.975,0.01,10.8562,2.27804,5.28479,5.30372
0.985,0.01,10.7021,2.1242,5.21661,5.2848
0.995,0.01,10.4804,1.90262,5.216,5.25722
