x,rho,E,F,T,Tr
0.001,0.01,21.2418,7.33241,6.24834,6.27277
0.003,0.01,21.2412,7.33208,6.23874,6.27272
0.005,0.01,21.2406,7.33175,6.23099,6.27268
0.007,0.01,21.24,7.33142,6.22274,6.27264
0.009,0.01,21.2394,7.33109,6.26718,6.27259
0.011,0.01,21.2388,7.33076,6.26711,6.27255
0.013,0.01,21.2382,7.33043,6.26561,6.27251
0.015,0.01,21.2377,7.3301,6.26555,6.27246
0.017,0.01,21.2371,7.32977,6.2655,6.27242
0.019,0.01,21.2365,7.32945,6.26398,6.27238
0.021,0.01,21.2359,7.32912,6.26391,6.27233
0.023,0.01,21.2353,7.3288,6.25948,6.27229
0.025,0.01,21.2347,7.32847,6.25941,6.27224
0.027,0.01,21.2341,7.32814,6.25787,6.2722
0.029,0.01,21.2335,7.32781,6.2578,6.27216
0.031,0.01,21.2329,7.32748,6.25626,6.27211
0.033,0.01,21.2323,7.32715,6.25478,6.27207
0.035,0.01,21.2318,7.32682,6.25471,6.27203
0.037,0.01,21.2312,7.32649,6.25183,6.27198
0.039,0.01,21.2306,7.32616,6.25011,6.27194
0.041,0.01,21.23,7.32583,6.24867,6.2719
0.043,0.01,21.2294,7.32551,6.24701,6.27185
0.045,0.01,21.2288,7.32518,6.24514,6.27181
0.047,0.01,21.2282,7.32485,6.24507,6.27177
0.049,0.01,21.2276,7.32453,6.24194,6.27172
0.051,0.01,21.227,7.3242,6.24076,6.27168
0.053,0.01,21.2265,7.32388,6.23955,6.27164
0.055,0.01,21.2259,7.32355,6.23712,6.27159
0.057,0.01,21.2253,7.32322,6.23582,6.27155
0.059,0.01,21.2247,7.32289,6.23194,6.27151
0.061,0.01,21.2241,7.32256,6.23056,6.27146
0.063,0.01,21.2235,7.32223,6.22917,6.27142
0.065,0.01,21.2229,7.3219,6.22776,6.27138
0.067,0.01,21.2224,7.32157,6.22499,6.27133
0.069,0.01,21.2218,7.32123,6.22216,6.27129
0.071,0.01,21.2212,7.3209,6.22069,6.27125
0.073,0.01,21.2206,7.32057,6.26655,6.27121
0.075,0.01,21.22,7.32024,6.26648,6.27116
0.077,0.01,21.2195,7.31991,6.26642,6.27112
0.079,0.01,21.2189,7.31958,6.26635,6.27108
0.081,0.01,21.2183,7.31925,6.25755,6.27103
0.083,0.01,21.2177,7.31891,6.25748,6.27099
0.085,0.01,21.2171,7.31858,6.25741,6.27095
0.087,0.01,21.2165,7.31825,6.25585,6.2709
0.089,0.01,21.2159,7.31792,6.25578,6.27086
0.091,0.01,21.2153,7.31759,6.25571,6.27081
0.093,0.01,21.2148,7.31727,6.25416,6.27077
0.095,0.01,21.2142,7.31694,6.25409,6.27073
0.097,0.01,21.2136,7.31661,6.25402,6.27068
0.099,0.01,21.213,7.31628,6.25395,6.27064
0.101,0.01,21.2124,7.31595,6.25239,6.2706
0.103,0.01,21.2118,7.31561,6.25231,6.27055
0.105,0.01,21.2112,7.31528,6.24942,6.27051
0.107,0.01,21.2106,7.31495,6.24935,6.27047
0.109,0.01,21.2101,7.31461,6.24927,6.27043
0.111,0.01,21.2095,7.31428,6.24759,6.27038
0.113,0.01,21.2089,7.31394,6.24752,6.27034
0.115,0.01,21.2083,7.31361,6.2461,6.2703
0.117,0.01,21.2077,7.31327,6.24603,6.27025
0.119,0.01,21.2072,7.31294,6.24439,6.27021
0.121,0.01,21.2066,7.3126,6.24432,6.27017
0.123,0.01,21.206,7.31227,6.24247,6.27012
0.125,0.01,21.2054,7.31194,6.2424,6.27008
0.127,0.01,21.2048,7.31161,6.2393,6.27004
0.129,0.01,21.2043,7.31127,6.23923,6.27
0.131,0.01,21.2037,7.31094,6.23916,6.26995
0.133,0.01,21.2031,7.31061,6.23798,6.26991
0.135,0.01,21.2025,7.31027,6.23678,6.26987
0.137,0.01,21.2019,7.30994,6.23671,6.26982
0.139,0.01,21.2013,7.30961,6.23664,6.26978
0.141,0.01,21.2008,7.30928,6.23421,6.26974
0.143,0.01,21.2002,7.30895,6.23292,6.26969
0.145,0.01,21.1996,7.30861,6.22904,6.26965
0.147,0.01,21.199,7.30828,6.22897,6.26961
0.149,0.01,21.1984,7.30795,6.22759,6.26957
0.151,0.01,21.1979,7.30762,6.22752,6.26952
0.153,0.01,21.1973,7.30728,6.22612,6.26948
0.155,0.01,21.1967,7.30695,6.22471,6.26944
