x,rho,E,F,T,Tr
0.001,0.01,18.6461,9.92781,6.04346,6.07167
0.003,0.01,18.6452,9.92752,6.03528,6.0716
0.005,0.01,18.6443,9.92722,6.02715,6.07153
0.007,0.01,18.6434,9.92692,6.0692,6.07145
0.009,0.01,18.6425,9.92662,6.06375,6.07138
0.011,0.01,18.6416,9.92633,6.06313,6.07131
0.013,0.01,18.6407,9.92603,6.06243,6.07123
0.015,0.01,18.6398,9.92573,6.06167,6.07116
0.017,0.01,18.6389,9.92543,6.06083,6.07108
0.019,0.01,18.6379,9.92514,6.05993,6.07101
0.021,0.01,18.637,9.92484,6.05896,6.07094
0.023,0.01,18.6361,9.92454,6.05792,6.07086
0.025,0.01,18.6352,9.92425,6.05683,6.07079
0.027,0.01,18.6343,9.92395,6.05566,6.07072
0.029,0.01,18.6334,9.92365,6.05444,6.07064
0.031,0.01,18.6325,9.92336,6.05316,6.07057
0.033,0.01,18.6316,9.92306,6.05182,6.07049
0.035,0.01,18.6307,9.92276,6.05042,6.07042
0.037,0.01,18.6298,9.92246,6.04897,6.07035
0.039,0.01,18.6289,9.92217,6.04746,6.07027
0.041,0.01,18.628,9.92187,6.04589,6.0702
0.043,0.01,18.6271,9.92157,6.04428,6.07013
0.045,0.01,18.6262,9.92127,6.04261,6.07005
0.047,0.01,18.6253,9.92098,6.04089,6.06998
0.049,0.01,18.6244,9.92068,6.03912,6.06991
0.051,0.01,18.6235,9.92039,6.0373,6.06983
0.053,0.01,18.6226,9.92009,6.03544,6.06976
0.055,0.01,18.6217,9.91979,6.03352,6.06969
0.057,0.01,18.6208,9.91949,6.03157,6.06961
0.059,0.01,18.6199,9.9192,6.02956,6.06954
0.061,0.01,18.619,9.9189,6.02752,6.06947
0.063,0.01,18.6181,9.9186,6.02543,6.06939
0.065,0.01,18.6172,9.9183,6.0233,6.06932
0.067,0.01,18.6163,9.91801,6.02113,6.06925
0.069,0.01,18.6154,9.91771,6.01891,6.06917
0.071,0.01,18.6145,9.91741,6.0668,6.0691
0.073,0.01,18.6136,9.91711,6.06452,6.06902
0.075,0.01,18.6127,9.91682,6.06278,6.06895
0.077,0.01,18.6118,9.91652,6.06264,6.06888
0.079,0.01,18.6109,9.91622,6.06249,6.0688
0.081,0.01,18.6099,9.91592,6.05565,6.06873
0.083,0.01,18.609,9.91563,6.05508,6.06866
0.085,0.01,18.6081,9.91533,6.05449,6.06858
0.087,0.01,18.6072,9.91503,6.05388,6.06851
0.089,0.01,18.6063,9.91474,6.05325,6.06843
0.091,0.01,18.6054,9.91444,6.0526,6.06836
0.093,0.01,18.6045,9.91414,6.05193,6.06829
0.095,0.01,18.6036,9.91385,6.05125,6.06821
0.097,0.01,18.6027,9.91355,6.05054,6.06814
0.099,0.01,18.6018,9.91325,6.04981,6.06807
0.101,0.01,18.6009,9.91295,6.04907,6.06799
0.103,0.01,18.6,9.91266,6.04831,6.06792
0.105,0.01,18.5991,9.91236,6.04752,6.06784
0.107,0.01,18.5982,9.91206,6.04672,6.06777
0.109,0.01,18.5973,9.91176,6.0459,6.0677
0.111,0.01,18.5964,9.91146,6.04505,6.06762
0.113,0.01,18.5955,9.91116,6.04419,6.06755
0.115,0.01,18.5946,9.91086,6.04331,6.06748
0.117,0.01,18.5937,9.91056,6.04241,6.0674
0.119,0.01,18.5928,9.91026,6.04148,6.06733
0.121,0.01,18.5919,9.90996,6.04054,6.06726
0.123,0.01,18.591,9.90966,6.03958,6.06718
0.125,0.01,18.5901,9.90936,6.0386,6.06711
0.127,0.01,18.5892,9.90906,6.0376,6.06704
0.129,0.01,18.5883,9.90876,6.03658,6.06696
0.131,0.01,18.5874,9.90846,6.03554,6.06689
0.133,0.01,18.5865,9.90816,6.03448,6.06682
0.135,0.01,18.5856,9.90786,6.0334,6.06674
0.137,0.01,18.5847,9.90756,6.0323,6.06667
0.139,0.01,18.5838,9.90726,6.03118,6.0666
0.141,0.01,18.5829,9.90696,6.03005,6.06652
0.143,0.01,18.582,9.90666,6.02889,6.06645
0.145,0.01,18.5811,9.90636,6.02771,6.06638
0.147,0.01,18.5802,9.90607,6.02652,6.0663
0.149,0.01,18.5793,9.90576,6.0253,6.06623
0.151,0.01,18.5784,9.90547,6.02407,6.06616
0.153,0.01,18.5775,9.90517,6.02282,6.06608
0.155,0.01,18.5766,9.90487,6.02154,6.06601
0.157,0.01,18.5757,9.90457,6.02025,6.06594
0.159,0.01,18.5748,9.90427,6.01894,6.06587
0.161,0.01,18.574,9.90397,6.01761,6.06579
0.163,0.01,18.5731,9.90367,6.01627,6.06572
0.165,0.01,18.5722,9.90337,6.0149,6.06565
0.167,0.01,18.5713,9.90307,6.06365,6.06557
0.169,0.01,18.5704,9.90277,6.06224,6.0655
0.171,0.01,18.5695,9.90247,6.06082,6.06543
0.173,0.01,18.5686,9.90217,6.06074,6.06535
0.175,0.01,18.5676,9.90187,6.05896,6.06528
0.177,0.01,18.5667,9.90157,6.0588,6.0652
0.179,0.01,18.5658,9.90127,6.05863,6.06513
0.181,0.01,18.5649,9.90097,6.05846,6.06506
0.183,0.01,18.564,9.90067,6.05828,6.06498
0.185,0.01,18.5631,9.90037,6.05811,6.06491
0.187,0.01,18.5622,9.90007,6.05792,6.06483
0.189,0.01,18.5613,9.89977,6.05774,6.06476
0.191,0.01,18.5604,9.89948,6.04578,6.06469
0.193,0.01,18.5595,9.89918,6.04522,6.06461
0.195,0.01,18.5586,9.89888,6.04464,6.06454
0.197,0.01,18.5577,9.89858,6.04406,6.06447
0.199,0.01,18.5568,9.89828,6.04347,6.06439
0.201,0.01,18.5559,9.89798,6.04286,6.06432
0.203,0.01,18.555,9.89768,6.04225,6.06425
0.205,0.01,18.5541,9.89738,6.04163,6.06417
0.207,0.01,18.5532,9.89709,6.04099,6.0641
0.209,0.01,18.5523,9.89678,6.04034,6.06403
0.211,0.01,18.5514,9.89649,6.03969,6.06395
0.213,0.01,18.5505,9.89619,6.03902,6.06388
0.215,0.01,18.5496,9.89589,6.03834,6.0638
0.217,0.01,18.5487,9.89559,6.03765,6.06373
0.219,0.01,18.5478,9.89529,6.03695,6.06366
0.221,0.01,18.5469,9.89499,6.03624,6.06358
0.223,0.01,18.546,9.89469,6.03551,6.06351
0.225,0.01,18.5451,9.89439,6.03478,6.06344
0.227,0.01,18.5442,9.89409,6.03403,6.06336
0.229,0.01,18.5433,9.89379,6.03328,6.06329
0.231,0.01,18.5424,9.8935,6.03251,6.06322
0.233,0.01,18.5415,9.89319,6.03173,6.06314
0.235,0.01,18.5406,9.8929,6.03094,6.06307
0.237,0.01,18.5397,9.8926,6.03014,6.063
0.239,0.01,18.5388,9.8923,6.02933,6.06292
0.241,0.01,18.5379,9.892,6.0285,6.06285
0.243,0.01,18.537,9.8917,6.02767,6.06278
0.245,0.01,18.5361,9.8914,6.02682,6.0627
0.247,0.01,18.5352,9.8911,6.02596,6.06263
0.249,0.01,18.5343,9.8908,6.0251,6.06256
0.251,0.01,18.5334,9.8905,6.02422,6.06248
0.253,0.01,18.5325,9.8902,6.02332,6.06241
0.255,0.01,18.5317,9.88991,6.02242,6.06234
0.257,0.01,18.5308,9.88961,6.02151,6.06226
0.259,0.01,18.5299,9.88931,6.02058,6.06219
0.261,0.01,18.529,9.88901,6.01964,6.06212
0.263,0.01,18.5281,9.88871,6.0187,6.06204
0.265,0.01,18.5272,9.88841,6.01774,6.06197
0.267,0.01,18.5263,9.88811,6.01676,6.0619
0.269,0.01,18.5254,9.88781,6.01578,6.06182
0.271,0.01,18.5245,9.88752,6.01479,6.06175
0.273,0.01,18.5236,9.88722,6.01378,6.06168
0.275,0.01,18.5227,9.88692,6.01277,6.0616
0.277,0.01,18.5218,9.88662,6.01174,6.06153
0.279,0.01,18.5209,9.88632,6.0107,6.06146
0.281,0.01,18.52,9.88602,6.05977,6.06138
0.283,0.01,18.5191,9.88572,6.05872,6.06131
0.285,0.01,18.5182,9.88542,6.05819,6.06124
0.287,0.01,18.5173,9.88513,6.05753,6.06116
0.289,0.01,18.5164,9.88483,6.05744,6.06109
0.291,0.01,18.5155,9.88453,6.0545,6.06101
0.293,0.01,18.5146,9.88423,6.05432,6.06094
0.295,0.01,18.5137,9.88393,6.05414,6.06087
0.297,0.01,18.5128,9.88363,6.05395,6.06079
0.299,0.01,18.5119,9.88333,6.05377,6.06072
0.301,0.01,18.511,9.88303,6.05357,6.06064
0.303,0.01,18.5101,9.88273,6.05338,6.06057
0.305,0.01,18.5092,9.88243,6.05318,6.0605
0.307,0.01,18.5083,9.88214,6.05298,6.06042
0.309,0.01,18.5074,9.88184,6.05278,6.06035
0.311,0.01,18.5065,9.88154,6.05257,6.06027
0.313,0.01,18.5056,9.88124,6.05236,6.0602
0.315,0.01,18.5047,9.88094,6.05214,6.06013
0.317,0.01,18.5038,9.88064,6.05193,6.06005
0.319,0.01,18.5029,9.88034,6.05171,6.05998
0.321,0.01,18.502,9.88004,6.05148,6.05991
