x_min,x_max,N,c,a,C_v,CFL,precision,t_0,t_f,rho_expr,sigma_a_expr,sigma_c_expr,E_0_expr,F_0_expr,T_0_expr,dt,step_count,x,rho,sigma_a,sigma_c,E_0,F_0,T_0,E_f,F_f,T_f
0,1,100,299,0.01372,0.14361,0.99,1e-06,0,0.01,"crenau","rho*T","rho*T","0.01372*(5^4)","0","5",3.31104e-05,303,"[0.005, 0.015, 0.025, 0.035, 0.045, 0.055, 0.065, 0.075, 0.085, 0.095, 0.105, 0.115, 0.125, 0.135, 0.145, 0.155, 0.165, 0.175, 0.185, 0.195, 0.205, 0.215, 0.225, 0.235, 0.245, 0.255, 0.265, 0.275, 0.285, 0.295, 0.305, 0.315, 0.325, 0.335, 0.345, 0.355, 0.365, 0.375, 0.385, 0.395, 0.405, 0.415, 0.425, 0.435, 0.445, 0.455, 0.465, 0.475, 0.485, 0.495, 0.505, 0.515, 0.525, 0.535, 0.545, 0.555, 0.565, 0.575, 0.585, 0.595, 0.605, 0.615, 0.625, 0.635, 0.645, 0.655, 0.665, 0.675, 0.685, 0.695, 0.705, 0.715, 0.725, 0.735, 0.745, 0.755, 0.765, 0.775, 0.785, 0.795, 0.805, 0.815, 0.825, 0.835, 0.845, 0.855, 0.865, 0.875, 0.885, 0.895, 0.905, 0.915, 0.925, 0.935, 0.945, 0.955, 0.965, 0.975, 0.985, 0.995]","[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.0436831, 0.212099, 0.717346, 1.72784, 3.24358, 4.96142, 6.47716, 7.48765, 7.9929, 8.16132, 8.195, 8.16132, 7.9929, 7.48765, 6.47716, 4.96142, 3.24358, 1.72784, 0.717346, 0.212099, 0.0436831, 0.01]","[0.0655937, 0.0655926, 0.0655915, 0.0655904, 0.0655892, 0.0656507, 0.0656495, 0.0656482, 0.0656469, 0.0656456, 0.0656442, 0.0656427, 0.0656412, 0.0656395, 0.0656377, 0.0656358, 0.0656337, 0.0655677, 0.0655655, 0.0655631, 0.0655608, 0.0655585, 0.0655562, 0.0655539, 0.0655516, 0.0655493, 0.065547, 0.0655447, 0.0655424, 0.0655401, 0.0655378, 0.0655355, 0.0655331, 0.0655308, 0.0655285, 0.0656503, 0.0656479, 0.0656455, 0.0656432, 0.0656408, 0.0656384, 0.065636, 0.0656336, 0.0656313, 0.0656289, 0.0656265, 0.0656241, 0.0656217, 0.0656194, 0.065617, 0.0656146, 0.0656122, 0.0656098, 0.0656074, 0.0656051, 0.0656027, 0.0654777, 0.0654754, 0.0654731, 0.0654707, 0.0654684, 0.0654661, 0.0654638, 0.0654615, 0.0654592, 0.0654568, 0.0654545, 0.0654522, 0.0654499, 0.0654475, 0.0654452, 0.0654429, 0.0654406, 0.0654383, 0.065436, 0.0654336, 0.0654313, 0.065429, 0.287451, 1.39619, 4.71869, 11.3421, 21.2017, 32.1998, 41.6098, 47.485, 49.9383, 50.1656, 49.5059, 48.4078, 46.5106, 42.7328, 36.2867, 27.3541, 17.67, 9.34279, 3.86452, 1.14076, 0.234664, 0.0532806]","[0.0655937, 0.0655926, 0.0655915, 0.0655904, 0.0655892, 0.0656507, 0.0656495, 0.0656482, 0.0656469, 0.0656456, 0.0656442, 0.0656427, 0.0656412, 0.0656395, 0.0656377, 0.0656358, 0.0656337, 0.0655677, 0.0655655, 0.0655631, 0.0655608, 0.0655585, 0.0655562, 0.0655539, 0.0655516, 0.0655493, 0.065547, 0.0655447, 0.0655424, 0.0655401, 0.0655378, 0.0655355, 0.0655331, 0.0655308, 0.0655285, 0.0656503, 0.0656479, 0.0656455, 0.0656432, 0.0656408, 0.0656384, 0.065636, 0.0656336, 0.0656313, 0.0656289, 0.0656265, 0.0656241, 0.0656217, 0.0656194, 0.065617, 0.0656146, 0.0656122, 0.0656098, 0.0656074, 0.0656051, 0.0656027, 0.0654777, 0.0654754, 0.0654731, 0.0654707, 0.0654684, 0.0654661, 0.0654638, 0.0654615, 0.0654592, 0.0654568, 0.0654545, 0.0654522, 0.0654499, 0.0654475, 0.0654452, 0.0654429, 0.0654406, 0.0654383, 0.065436, 0.0654336, 0.0654313, 0.065429, 0.287451, 1.39619, 4.71869, 11.3421, 21.2017, 32.1998, 41.6098, 47.485, 49.9383, 50.1656, 49.5059, 48.4078, 46.5106, 42.7328, 36.2867, 27.3541, 17.67, 9.34279, 3.86452, 1.14076, 0.234664, 0.0532806]","[8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575, 8.575]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[25.8787, 25.8779, 25.8771, 25.8763, 25.8755, 25.8747, 25.8739, 25.8731, 25.8723, 25.8715, 25.8707, 25.8699, 25.8691, 25.8683, 25.8675, 25.8667, 25.8659, 25.8651, 25.8643, 25.8635, 25.8627, 25.8619, 25.8611, 25.8603, 25.8595, 25.8587, 25.8579, 25.857, 25.8562, 25.8554, 25.8545, 25.8536, 25.8527, 25.8518, 25.8509, 25.85, 25.849, 25.848, 25.847, 25.8459, 25.8449, 25.8438, 25.8427, 25.8415, 25.8404, 25.8392, 25.838, 25.8368, 25.8356, 25.8343, 25.8331, 25.8318, 25.8305, 25.8292, 25.8279, 25.8265, 25.8252, 25.8238, 25.8225, 25.8211, 25.8197, 25.8183, 25.8169, 25.8155, 25.8141, 25.8126, 25.8112, 25.8098, 25.8083, 25.8069, 25.8054, 25.804, 25.8025, 25.801, 25.7995, 25.7981, 25.7966, 25.7951, 25.7907, 25.7687, 25.6882, 25.4763, 25.0469, 24.3421, 23.3681, 22.1926, 20.9074, 19.5871, 18.2729, 16.9823, 15.7316, 14.5562, 13.5158, 12.6783, 12.0861, 11.731, 11.5576, 11.492, 11.4742, 11.4705]","[2.69479, 2.69382, 2.69286, 2.69189, 2.69092, 2.68995, 2.68898, 2.68801, 2.68704, 2.68607, 2.6851, 2.68413, 2.68316, 2.68219, 2.68122, 2.68025, 2.67928, 2.67831, 2.67734, 2.67637, 2.6754, 2.67443, 2.67346, 2.67249, 2.67153, 2.67058, 2.66963, 2.66868, 2.66775, 2.66682, 2.66591, 2.66502, 2.66414, 2.66328, 2.66245, 2.66163, 2.66084, 2.66006, 2.65931, 2.65858, 2.65788, 2.6572, 2.65654, 2.6559, 2.65529, 2.65469, 2.65411, 2.65355, 2.65301, 2.65249, 2.65198, 2.65149, 2.65101, 2.65054, 2.65009, 2.64966, 2.64923, 2.64881, 2.64841, 2.64802, 2.64763, 2.64726, 2.64689, 2.64653, 2.64618, 2.64584, 2.6455, 2.64516, 2.64484, 2.64452, 2.6442, 2.6439, 2.64359, 2.64328, 2.64298, 2.64268, 2.64239, 2.6421, 2.64181, 2.64152, 2.64123, 2.64093, 2.64062, 2.64026, 2.63983, 2.63932, 2.63871, 2.63801, 2.63721, 2.63633, 2.63538, 2.63434, 2.63325, 2.63211, 2.63093, 2.62972, 2.6285, 2.62729, 2.62607, 2.62484]","[6.55937, 6.55926, 6.55915, 6.55904, 6.55892, 6.56507, 6.56495, 6.56482, 6.56469, 6.56456, 6.56442, 6.56427, 6.56412, 6.56395, 6.56377, 6.56358, 6.56337, 6.55677, 6.55655, 6.55631, 6.55608, 6.55585, 6.55562, 6.55539, 6.55516, 6.55493, 6.5547, 6.55447, 6.55424, 6.55401, 6.55378, 6.55355, 6.55331, 6.55308, 6.55285, 6.56503, 6.56479, 6.56455, 6.56432, 6.56408, 6.56384, 6.5636, 6.56336, 6.56313, 6.56289, 6.56265, 6.56241, 6.56217, 6.56194, 6.5617, 6.56146, 6.56122, 6.56098, 6.56074, 6.56051, 6.56027, 6.54777, 6.54754, 6.54731, 6.54707, 6.54684, 6.54661, 6.54638, 6.54615, 6.54592, 6.54568, 6.54545, 6.54522, 6.54499, 6.54475, 6.54452, 6.54429, 6.54406, 6.54383, 6.5436, 6.54336, 6.54313, 6.5429, 6.58036, 6.58272, 6.57799, 6.56435, 6.5365, 6.49004, 6.42408, 6.34177, 6.24783, 6.14675, 6.04099, 5.93137, 5.81899, 5.7071, 5.60226, 5.51337, 5.44768, 5.40721, 5.38725, 5.37844, 5.37197, 5.32806]"
